CODGEO,code_departement,P10_POP1564,P10_CHOM1564,P15_POP1564,P15_CHOM1564,P21_POP1564,P21_CHOM1564,taux_chomage_2012,taux_chomage_2017,taux_chomage_2022
72293,72,357.685386508304,14.3513502371891,366.785722699758,32.3208960839496,353.509213551648,19.5724018901244,4.0123,8.8119,5.5366
72294,72,332.756052141527,24.9068901303538,284.033621421973,29.7563686448326,295.891206652224,39.2306353059661,7.485,10.4764,13.2585
72295,72,334.44696969697,11.9090909090909,303.152777777778,16.2222222222222,281.921828549468,8.94166409856774,3.5608,5.3512,3.1717
72296,72,478.598692810458,24.5960784313726,453.987881448493,34.153440797672,460.337155408049,45.5860375864166,5.1392,7.523,9.9027
72297,72,311.0,21.0,329.0,27.0,321.291431508762,10.0276590047485,6.7524,8.2067,3.121
72298,72,324.054281546152,19.9491563336482,336.90680064413,32.4622353399886,348.63624983653,15.3964003366184,6.1561,9.6354,4.4162
72299,72,1404.0,99.0,1476.0,116.0,1522.07308198875,102.214340866709,7.0513,7.8591,6.7155
72300,72,1638.67027930315,72.8440928777213,1751.792524069,143.096431921944,1649.59078413535,119.023482344027,4.4453,8.1686,7.2153
72302,72,119.310344827586,3.97701149425287,124.0,10.3333333333333,108.788571428571,4.77142857142857,3.3333,8.3333,4.386
72303,72,466.067924528301,31.2729559748427,461.305482403793,41.8311645611466,437.82445172986,39.7819819322221,6.71,9.068,9.0863
72305,72,593.0,20.0,611.0,62.0,532.200782704799,36.4311383460902,3.3727,10.1473,6.8454
72306,72,812.485649546827,49.3330815709969,802.569522314171,53.7528112683836,854.210441850326,44.0522518885878,6.0719,6.6976,5.1571
72307,72,121.0,4.0,139.0,18.0,149.628691983122,7.0295358649789,3.3058,12.9496,4.698
72308,72,1488.68122465371,74.5945012610385,1342.43027928204,93.512913074477,1251.12193796698,73.8710210825378,5.0108,6.9659,5.9044
72309,72,194.64827586207,6.08275862068968,192.964018977225,18.9593188265396,182.061621813599,14.7441557532832,3.125,9.8253,8.0984
72310,72,1252.34322603303,42.0458214395562,1235.70795876292,53.0549313190972,1126.07646674225,52.8654995333044,3.3574,4.2935,4.6947
72311,72,221.0,13.0,226.0,33.0,205.894105655255,16.5979566924193,5.8824,14.6018,8.0614
72312,72,124.705882352941,4.15686274509804,137.46551724138,10.2586206896552,128.326180257511,6.90987124463519,3.3333,7.4627,5.3846
72313,72,136.582608695652,8.84347826086957,134.592920353982,4.01769911504424,130.165048543689,4.23300970873786,6.4748,2.9851,3.252
72314,72,231.588711752372,8.02300913273448,233.409476650384,14.9564671149718,244.234220455371,20.7511081646323,3.4643,6.4078,8.4964
72315,72,491.0,26.0,514.502014170512,52.6788275690131,484.415064980957,50.6490588164792,5.2953,10.2388,10.4557
72316,72,425.250737463125,33.0973451327432,420.544267053701,29.8258345428157,406.476652836702,21.7891933363121,7.783,7.0922,5.3605
72317,72,346.084532374102,18.1618705035972,321.88030888031,29.7277992277994,289.023230326319,12.0390783876328,5.2478,9.2357,4.1654
72319,72,442.509803921567,17.3333333333333,506.457305879666,42.77245891892,469.950114541566,26.9107036070462,3.9171,8.4454,5.7263
72320,72,1737.05907842953,60.1403548374686,1646.3853547724,94.7844163808389,1665.70484596265,62.6509861816861,3.4622,5.7571,3.7612
72321,72,359.717584369449,17.9360568383659,364.419313301757,28.9567724156783,325.202086239189,18.4771109369084,4.9861,7.946,5.6817
72322,72,151.0,13.0,134.0,13.0,126.424410724183,9.95606315050561,8.6093,9.7015,7.8751
72323,72,269.739130434783,18.1739130434783,295.850549450548,21.276923076923,283.627765070021,15.2913846033892,6.7376,7.1918,5.3914
72324,72,308.0,29.0,319.0,40.0,321.396909379939,29.905094505735,9.4156,12.5392,9.3047
72325,72,508.350865314351,32.277368907223,476.200388042043,25.9564115061939,457.041968954054,32.8834059948794,6.3494,5.4507,7.1948
72326,72,143.466346153846,10.7355769230769,137.175355450236,12.2843601895734,131.169724770642,6.90366972477064,7.483,8.9552,5.2632
72327,72,178.936026936027,13.7643097643098,181.771812080537,14.8993288590604,175.243386277717,10.5897893406287,7.6923,8.1967,6.0429
72328,72,2284.54514088557,122.874065554912,2214.89097234373,125.617682188279,2116.44361328898,107.314892430706,5.3785,5.6715,5.0705
72329,72,2590.79020755574,124.965958487205,2438.13410057543,129.645484113085,2303.06510240988,95.4224516359599,4.8235,5.3174,4.1433
72330,72,278.422871273791,24.7690144036054,274.638694638694,22.051282051282,295.404562968697,16.8872689314875,8.8962,8.0292,5.7167
72331,72,385.340170940171,24.957264957265,374.086246657789,33.8118195652866,395.165490022682,42.3731901372654,6.4767,9.0385,10.7229
72332,72,384.90615630018,19.0953350013604,378.333907042812,19.9654013461132,335.399958054002,34.5210576792756,4.961,5.2772,10.2925
72333,72,298.0,25.0,264.0,25.0,268.256192946784,25.5667999462973,8.3893,9.4697,9.5307
72334,72,1273.0,140.0,1192.0,148.0,1099.90087276814,142.002138623472,10.9976,12.4161,12.9104
72335,72,709.866666666664,24.1999999999999,694.338760536799,43.8868025404818,660.839472340867,35.9565834475731,3.4091,6.3207,5.441
72336,72,788.196455655787,30.0491113589115,678.812297116743,36.0237506636932,645.032214476585,40.8504172462494,3.8124,5.3069,6.3331
72337,72,521.0,44.0,541.0,47.0,511.962117992419,47.4237521462233,8.4453,8.6876,9.2631
72338,72,449.71695178849,19.0917573872472,422.59216096754,28.9813887375664,508.475145716344,26.0993727174845,4.2453,6.858,5.1329
72339,72,510.0,29.0,452.0,34.0,414.019614631927,26.0220468919327,5.6863,7.5221,6.2852
72340,72,750.487065136623,40.3487669428292,746.335176661422,48.1189784952759,774.494301140042,35.9677427005557,5.3763,6.4474,4.644
72341,72,434.940379646758,13.2128086671846,423.476530609569,25.4263726870241,401.722800186271,24.6027258867258,3.0378,6.0042,6.1243
72342,72,123.0,4.0,123.245901639344,6.84699453551912,110.113799605941,9.40127165256648,3.252,5.5556,8.5378
72343,72,411.674876847289,20.0328407224958,406.057142857143,19.9047619047619,369.146197810739,23.2735043701154,4.8662,4.902,6.3047
72344,72,1963.01911159278,92.2970109858348,1891.70087669243,102.719673675909,1744.99218335016,69.9805686443083,4.7018,5.43,4.0104
72345,72,217.395348837209,13.3488372093023,214.494117647058,14.1647058823529,213.492071707701,10.827428745728,6.1404,6.6038,5.0716
72346,72,2471.80116416558,162.773092367981,2550.28456195384,176.88102173426,2695.77159621928,137.288741110877,6.5852,6.9357,5.0927
72347,72,192.0,7.0,195.264359835632,15.1931751117049,178.351242277265,12.3014344357197,3.6458,7.7808,6.8973
72348,72,93.6739130434779,2.01449275362318,86.3958333333334,9.93055555555556,87.3230769230769,7.93846153846154,2.1505,11.4943,9.0909
72349,72,333.28431372549,15.3823529411764,319.55,22.825,322.505989651126,17.4994996393959,4.6154,7.1429,5.4261
72350,72,1956.0,116.0,1949.0,141.0,1925.58579554185,93.7939710616812,5.9305,7.2345,4.8709
72351,72,597.546031576675,39.1243053318722,621.288278118519,50.2071373787194,593.730380149194,25.0677932505578,6.5475,8.0811,4.2221
72352,72,83.3543307086614,3.16535433070866,85.0,1.0,83.7697841726619,3.06474820143885,3.7975,1.1765,3.6585
72353,72,131.692307692308,7.74660633484163,136.74647887324,7.19718309859157,138.0,5.0,5.8824,5.2632,3.6232
72354,72,101.0,6.0,97.4060606060606,9.93939393939394,104.363636363636,5.96363636363636,5.9406,10.2041,5.7143
72355,72,56.0784313725487,4.078431372549,49.4318181818182,1.97727272727273,69.2924528301887,8.52830188679245,7.2727,4.0,12.3077
72356,72,257.906831520457,13.1582045943839,273.320213930432,18.7671540779051,224.944168253475,11.2525721633475,5.1019,6.8664,5.0024
72357,72,440.822995461423,25.8698940998488,461.544827044275,31.8353063214341,456.03551306377,24.4052362191986,5.8685,6.8976,5.3516
72358,72,976.874256536595,67.4150753927758,966.476170056569,68.8828538687971,967.904891200013,80.4990054951796,6.9011,7.1272,8.3168
72359,72,800.798657718117,43.0536912751676,828.3444959,62.4811650333313,864.671174209726,57.4587675175431,5.3763,7.5429,6.6452
72360,72,939.567765567761,51.7472527472525,899.011037527594,51.8852097130243,1015.45772296692,47.6571134533722,5.5076,5.7714,4.6932
72361,72,277.839916839917,33.8586278586279,262.0,24.0,301.431099046003,27.6856792621389,12.1864,9.1603,9.1847
72362,72,80.84,4.7,85.0306748466258,4.7239263803681,106.729411764706,10.8705882352941,5.814,5.5556,10.1852
72363,72,1002.0,67.0,952.0,101.0,943.043336223387,70.9776964253444,6.6866,10.6092,7.5265
72364,72,889.0,70.0,873.0,113.0,806.225818812682,75.2920894852929,7.874,12.9439,9.3388
72366,72,208.0,16.64,195.164596273292,6.93478260869565,182.883976311603,11.146456697102,8.0,3.5533,6.0948
72367,72,485.819756298257,26.7086541158268,457.108143352985,39.576462627964,440.927083118135,29.2615150429892,5.4976,8.658,6.6364
72368,72,204.342070923239,20.2993466743282,199.832533153211,15.1388282691827,168.764026370243,10.2192326621595,9.934,7.5758,6.0553
72369,72,385.0,35.0,406.0,27.0,386.335505302273,36.9629701086441,9.0909,6.6502,9.5676
72370,72,214.534090909091,13.8409090909091,211.337288437164,25.9036262718672,210.133629757551,15.3482946366683,6.4516,12.257,7.3041
72372,72,45.0,5.0,43.2,2.88,48.0,2.0,11.1111,6.6667,4.1667
72373,72,1474.50990870137,74.9588026503612,1461.40330110172,129.713011980584,1342.41854076738,99.7908390907258,5.0836,8.8759,7.4337
72374,72,103.858895705522,12.5889570552148,82.638157894737,5.23026315789475,76.9090909090909,6.40909090909091,12.1212,6.3291,8.3333
72375,72,341.0,15.0,354.0,19.0,327.611760777979,10.897784685428,4.3988,5.3672,3.3264
72376,72,411.4294205052,15.2005943536404,431.175637393768,24.6104815864023,428.954484273739,22.6568476253711,3.6946,5.7078,5.2819
72377,72,600.393700787402,41.3385826771654,615.193391642374,41.0796890184647,673.863505361796,32.8729918977472,6.8852,6.6775,4.8783
72378,72,967.393914234427,56.8282859664586,982.760778859531,70.3407510431157,951.433319177485,29.765825164426,5.8744,7.1575,3.1285
72379,72,147.275109170306,12.1048034934498,135.386138613861,11.5445544554455,122.167487684729,10.8374384236453,8.2192,8.5271,8.871
72380,72,593.080527366594,36.3708969328248,577.711578947368,41.6905263157895,532.213884810109,33.5206500802017,6.1325,7.2165,6.2983
72381,72,849.784188572285,40.4270716696301,872.762582355871,55.1201665123983,860.314307420056,35.221107680401,4.7573,6.3156,4.094
72382,72,514.0,30.0,541.0,39.0,584.13350111662,34.2587645506263,5.8366,7.2089,5.8649
72383,72,93.4246575342467,4.24657534246576,78.72,4.8,97.0,8.0,4.5455,6.0976,8.2474
72385,72,1162.10948632622,67.1360874365178,1026.98233147907,75.6327304828361,1037.93713700476,48.1432196566012,5.7771,7.3646,4.6384
72386,72,2770.6813985279,152.013088809802,2536.88521386251,150.63049693523,2282.39946824353,109.666638176013,5.4865,5.9376,4.8049
85001,85,1553.49727009641,127.755594049387,1210.26603828917,152.437911238636,1163.91656087542,144.646967046078,8.2237,12.5954,12.4276
85002,85,961.512094163423,80.0475298764848,1061.17211610618,93.6289716216744,1208.40206094036,78.7225018291066,8.3252,8.8232,6.5146
85003,85,5179.0,317.0,5774.0,466.0,6250.17786884689,393.286837335725,6.1209,8.0707,6.2924
85004,85,1239.51072307228,106.696029108249,1362.48793721473,172.213016906457,1283.39841128927,160.509771011669,8.6079,12.6396,12.5066
85005,85,628.223652948848,44.1719755979659,604.173549899898,39.9458514212882,576.419823596335,33.5772727446723,7.0313,6.6117,5.8251
85006,85,983.24095181761,84.7819889593337,1068.13928138075,116.059970619771,1150.55976212342,82.4136412269255,8.6227,10.8656,7.1629
85008,85,3711.34953966083,180.938758965994,3955.48514851486,287.879440885266,4322.24570944003,308.645376396861,4.8753,7.278,7.1409
85009,85,678.859813084112,45.9968847352025,704.742007644285,58.2551763154446,664.948353333035,43.5375027937342,6.7756,8.2662,6.5475
85010,85,732.0,70.0,762.0,84.0,731.727383912074,55.5881079838414,9.5628,11.0236,7.5968
85011,85,951.858390769232,83.6574362733944,900.792665403839,90.8760059547356,844.334854982555,59.0383985466475,8.7889,10.0884,6.9923
85012,85,1271.20477497327,123.345307240731,1200.04736084353,117.710381196623,1220.66436205129,88.0483107330355,9.703,9.8088,7.2131
85013,85,737.0,50.0,874.0,49.0,987.88509017233,27.8410722435768,6.7843,5.6064,2.8183
85014,85,677.892999219217,35.5214552082526,700.919560029186,46.1700829863494,691.037484639074,49.7392501884123,5.24,6.5871,7.1978
85015,85,788.406412478337,39.7772963604853,927.104901373456,60.1793390519479,979.684955218861,50.7342320400428,5.0453,6.4911,5.1786
85016,85,1332.94585785904,63.8344810119121,1366.09592565901,117.045326943708,1395.83553632521,93.3190965304533,4.789,8.5679,6.6855
85017,85,1360.20054046688,60.2367144198577,1447.09719780864,87.4339588956457,1552.33969897489,55.5754608634678,4.4285,6.042,3.5801
85018,85,2280.935942061,104.659259163497,2184.87506418999,212.317391792668,1974.52803226896,159.9274574542,4.5884,9.7176,8.0995
85019,85,3722.87644124978,146.002987580216,3761.64400194506,236.831008297474,3988.71996156114,218.510634534583,3.9218,6.2959,5.4782
85020,85,2313.59762150575,80.8893163855803,2410.24210287987,158.014309689642,2362.20328224453,142.263426215873,3.4963,6.556,6.0225
85021,85,1107.26592156559,43.4641097631914,1185.29291563763,69.6031835061726,1228.27843327305,46.1858046580781,3.9254,5.8722,3.7602
85022,85,618.870535714286,43.3303571428572,680.359801488835,74.3672456575684,702.179448304482,76.8736696718938,7.0015,10.9306,10.9479
85023,85,267.351089588378,19.9515738498789,263.457093907783,24.8805709217656,249.249983615219,11.8824510442039,7.4627,9.4439,4.7673
85024,85,1006.97294185377,62.4553828439839,1123.3952787544,85.7327975891512,1286.74644658894,80.3446281516368,6.2023,7.6316,6.244
85025,85,1350.35279336208,74.8065033969733,1433.44702478589,101.737173316011,1477.36252628188,63.6825101927931,5.5398,7.0974,4.3106
85026,85,872.0,78.0,902.0,82.0,876.599213811173,68.8210680848622,8.945,9.0909,7.8509
85028,85,301.0,21.0,353.0,34.0,351.947771607923,18.9266395491174,6.9767,9.6317,5.3777
85029,85,1313.44575017478,58.7359643522679,1246.79766026611,76.4349182130629,1174.28700661362,74.2904705716113,4.4719,6.1305,6.3264
85031,85,1830.68441033453,94.1001232630977,1841.8878759671,111.38931734684,1909.94039775188,68.7857918133765,5.1402,6.0476,3.6015
85033,85,505.422136422135,23.2960102960102,485.733124014469,49.1651729248491,453.061371295168,39.6150006377214,4.6092,10.1218,8.7438
85034,85,1935.62538715394,114.534504129582,2016.8307720359,133.115936974969,2124.30659907083,100.257868233067,5.9172,6.6003,4.7196
85035,85,2339.90883403963,176.138840865836,2248.39366364636,236.53550874824,2362.31784499675,223.321713458503,7.5276,10.5202,9.4535
85036,85,387.256157635469,42.6896551724139,361.293814432988,38.4570446735393,352.15829360387,21.9202531947189,11.0236,10.6443,6.2245
85038,85,1609.18333484919,86.7938368014384,1678.14931650758,90.4463512153607,1804.9601657191,78.9584028338652,5.3937,5.3896,4.3745
85039,85,2291.5055735347,140.762675296656,2395.00324734201,136.470473419594,2505.24483483661,93.1843995347853,6.1428,5.6981,3.7196
85040,85,589.122629134579,40.479680748381,574.965411780018,48.8286811955968,575.648864875576,37.644737548003,6.8712,8.4925,6.5395
85042,85,1152.20269516173,83.0748394638373,1152.78587863441,107.031814686196,1094.48936352981,113.968999016345,7.2101,9.2846,10.413
85045,85,582.864464692485,65.2380410022782,585.25920843137,55.4967485205666,571.772228486654,40.3636428531619,11.1927,9.4824,7.0594
85046,85,2152.66990181792,120.10017685585,2294.53166536007,140.280371766706,2396.11591450855,127.713901805891,5.5791,6.1137,5.33
85047,85,11134.6813448086,904.025929486245,11721.2966599669,1273.22571045851,12347.45143493,1097.82844525395,8.119,10.8625,8.8911
85049,85,1037.28160171752,93.9424846838506,1029.60227834899,121.952891221919,1031.9259778216,78.722137770462,9.0566,11.8447,7.6287
85050,85,960.104431609441,93.9436821535657,993.314874852157,104.137849782887,1060.38039682655,70.7723171587809,9.7847,10.4839,6.6742
85051,85,5219.0,442.0,5047.0,435.0,5043.52198322936,365.716933170964,8.4691,8.619,7.2512
85054,85,542.004459308807,43.4358974358974,563.641488162346,46.1161217587374,608.076665349871,52.0037994606926,8.0139,8.1818,8.5522
85055,85,576.737916219119,36.6025778732546,582.498208311409,42.7421873118389,658.671731964859,30.4581977602357,6.3465,7.3377,4.6242
85056,85,180.042979942693,11.189111747851,188.024218806755,14.0651536481754,217.542040723296,11.0123122862209,6.2147,7.4805,5.0622
85058,85,420.987034035656,21.1021069692058,465.443084319505,28.4483303666277,474.996645127829,34.754044501467,5.0125,6.1121,7.3167
85059,85,1562.31153802813,132.966347767221,1412.81936503961,165.766596055509,1364.88465181534,129.686794878105,8.5109,11.733,9.5017
85061,85,875.465051067483,25.7204235754348,920.606459013801,47.6992350266431,896.991093344259,62.7960168028708,2.9379,5.1813,7.0007
85062,85,562.458380843784,44.7525655644241,621.140692732673,56.075065592777,699.422697181573,42.8025127450087,7.9566,9.0278,6.1197
85064,85,1469.40978514853,53.4725288428547,1609.1041247005,83.0600536341147,1564.12738808115,52.0665941678572,3.639,5.1619,3.3288
85065,85,2019.40670307691,56.5933837455631,2106.82358751953,140.537346174484,2120.58539694234,125.884123419949,2.8025,6.6706,5.9363
85066,85,476.79748427673,13.9647798742138,475.379327159902,26.5885367089556,493.514786095876,27.5649469709511,2.9289,5.5931,5.5854
85067,85,611.0,32.0,599.0,42.0,617.179709814113,24.9348339405764,5.2373,7.0117,4.0401
85070,85,1778.0,150.0,1831.0,233.0,1914.98953957428,165.230525409905,8.4364,12.7253,8.6283
85071,85,1813.0,147.0,1997.0,193.0,2076.20987403608,173.724433844961,8.1081,9.6645,8.3674
85072,85,578.597444089457,28.7859424920128,609.633633633634,35.1711711711712,661.934183756946,21.7597405400535,4.9751,5.7692,3.2873
85073,85,602.864864864867,25.6756756756757,682.160666536922,40.1211009237088,642.921497553715,53.6099571581237,4.2589,5.8815,8.3385
85074,85,122.0,15.0,134.37299839337,17.9160753614917,128.977272727273,10.3181818181818,12.2951,13.3331,8.0
85076,85,1990.63140339525,95.5163595600951,2084.40189976154,118.11270123151,2209.41147724017,100.585735007808,4.7983,5.6665,4.5526
85077,85,248.376623376624,33.7792207792208,268.55268389662,49.986083499006,296.359438534882,30.4592069036933,13.6,18.6131,10.2778
85078,85,492.391377262781,36.9907595746668,435.015638970267,42.16826501991,410.664345676368,33.1711471244952,7.5125,9.6935,8.0774
85080,85,1030.28719387684,70.490289292103,979.700228615408,90.0390633022417,962.5794861962,72.3615135735303,6.8418,9.1905,7.5175
85081,85,2731.0,139.0,2783.0,177.0,2865.08972679728,113.899633083241,5.0897,6.36,3.9754
85082,85,1721.71853542283,57.7068242879792,1760.08092247844,116.904028586122,1777.99858951321,109.267678071331,3.3517,6.642,6.1455
85083,85,1022.7481772436,59.1708296315451,930.98262311993,77.674033319909,864.39934251679,74.3442156600184,5.7855,8.3432,8.6007
85084,85,5226.59780500119,261.272681424813,5517.65025659807,336.803928420339,5884.06769306063,293.280531854686,4.9989,6.1041,4.9843
85086,85,979.923132103966,81.7698401578724,973.883008293548,74.9144877287817,1037.95737654517,78.1149603531021,8.3445,7.6923,7.5258
85087,85,134.709677419354,13.8986175115207,125.009900990099,12.7128712871287,120.361361266728,10.8793417527565,10.3175,10.1695,9.0389
85088,85,2617.39066788655,161.35956084172,2580.80976863753,193.928020565553,2608.51576587931,153.725981978316,6.1649,7.5142,5.8932
85089,85,3260.68594359531,164.70912972555,3269.86415708708,225.794143960884,3210.76387281179,187.46060247328,5.0514,6.9053,5.8385
85090,85,3963.74382518089,178.769806035943,3978.26443881443,268.757681202289,3897.4492761425,247.539524986402,4.5101,6.7557,6.3513
85092,85,8718.18119013609,945.539897980939,7952.54326759058,1068.32769208898,7377.14321411508,685.373390852916,10.8456,13.4338,9.2905
85093,85,716.231173380035,44.1190893169878,751.725888324873,51.912013536379,787.635331248182,30.8108770020111,6.1599,6.9057,3.9118
85094,85,722.924114671165,42.885328836425,634.657042027742,65.7746340577957,675.683622105113,64.7903669683913,5.9322,10.3638,9.5889
85095,85,970.257938011337,75.8709853937669,1141.79104477612,79.9253731343284,1309.15245602792,57.949900075836,7.8197,7.0,4.4265
85096,85,2868.78291687877,195.195538674226,2950.47066244485,247.031671693163,3215.1917979771,171.264394114469,6.8041,8.3726,5.3267
85097,85,1963.41318039246,73.1311342864202,1922.39410694773,118.519269690441,1949.98316163646,88.9481670717037,3.7247,6.1652,4.5615
85098,85,1140.69623971798,60.143948296122,1218.42619346438,72.3906128907706,1250.73390784858,61.0353344626989,5.2726,5.9413,4.88
85099,85,578.926056338026,42.0105633802815,632.512324215338,51.4489095112268,696.792450263844,45.105462651279,7.2566,8.1341,6.4733
85100,85,1198.46609783455,66.3565894617459,1233.51784444866,96.3202015002461,1260.10491619218,90.6187753252015,5.5368,7.8086,7.1914
85101,85,274.561574128553,20.1906199441068,275.757008101018,31.3690304719324,286.776242130186,31.711842260852,7.3538,11.3756,11.058
85102,85,312.332013125674,20.8546977332462,393.871686006295,53.2572013230335,452.056962851077,55.268877414496,6.6771,13.5215,12.2261
85103,85,1286.65778518572,113.239409334765,1336.75592747559,137.871687587169,1388.80484950634,85.706790781364,8.8011,10.3139,6.1713
85104,85,444.93765586035,34.3815461346634,447.531780004099,46.6329173782909,471.718461574121,51.1833312482381,7.7273,10.42,10.8504
85105,85,343.411764705882,27.5955882352941,347.494279275188,34.4007150471567,309.076960901644,27.1234590258211,8.0357,9.8996,8.7756
85106,85,846.16705708141,58.593144167495,749.682965058003,68.6904666766068,708.826121016129,78.6189190503001,6.9245,9.1626,11.0914
85108,85,1769.65873867941,69.6302666605552,1946.0342553523,134.126530754647,2111.06547419826,129.541066723453,3.9347,6.8923,6.1363
85109,85,10022.9243636416,587.306383502476,10125.8776347018,829.602504187127,10283.1357970201,598.687991741342,5.8596,8.1929,5.822
85110,85,438.875234389841,14.9614451661145,445.16589360017,39.5513699565081,474.792840979215,56.3726823960075,3.409,8.8846,11.8731
85111,85,901.409836065574,50.5367070563079,946.281077252219,101.279973055504,883.114179900158,98.6955012197273,5.6064,10.7029,11.1758
85112,85,1717.0,146.0,1684.0,153.0,1688.02347501251,114.947868981499,8.5032,9.0855,6.8096
85113,85,2823.0,284.0,2826.0,296.0,2698.26604310298,244.398596549038,10.0602,10.4742,9.0576
85114,85,1143.13624544982,91.5665626625069,1024.6135101852,105.547683564433,1004.73974553088,91.1418777753116,8.0101,10.3012,9.0712
85115,85,369.392446633826,26.2463054187192,375.059405940592,31.7673267326731,359.268089696095,17.0519669575998,7.1053,8.4699,4.7463
85116,85,230.574803149606,10.1574803149606,245.859008049406,28.4580025573542,249.100561202495,28.4850682842491,4.4053,11.5749,11.4352
85117,85,376.881880573445,31.155947990119,364.231017770598,33.5605815831987,345.335254369083,18.187972174095,8.2668,9.2141,5.2668
85118,85,1477.20645260256,102.349191118037,1495.97170760589,103.136136396648,1438.42596424273,71.488075098929,6.9286,6.8943,4.9699
85119,85,1425.97733629347,55.4246919962274,1419.07512133432,83.8106763582538,1492.70311625365,60.2157979636502,3.8868,5.906,4.034
85120,85,711.0,49.0,792.0,78.0,865.215340996697,76.2023158977501,6.8917,9.8485,8.8073
85121,85,668.933548753325,55.4959296792078,659.384321223709,67.8929254302103,624.415626793732,48.0887413203096,8.2962,10.2964,7.7014
85123,85,168.136882129278,16.3041825095058,164.597122302158,14.7841726618705,181.787911090869,14.1926660309708,9.697,8.982,7.8073
85125,85,244.904,17.424,235.038759689923,15.6692506459948,227.309762528545,14.6828874159299,7.1146,6.6667,6.4594
85126,85,774.535131832393,51.7411092772565,800.517006802721,55.6190476190476,795.085550676584,43.8876517257935,6.6803,6.9479,5.5199
85127,85,1282.59377683344,102.930421114879,1234.83860922072,127.846453879015,1067.043474366,85.3628385455513,8.0252,10.3533,7.9999
85128,85,5693.01282136411,581.021883479628,5333.37489353857,701.192865997999,5115.81733826801,411.312238026482,10.2059,13.1473,8.04
85129,85,2029.93907604818,82.3171823855396,2081.54052245995,155.599768143491,2235.63600180379,112.715762721046,4.0552,7.4752,5.0418
85130,85,912.136754281462,83.034131397524,894.617475728155,94.8,1070.20672487982,74.5088908071417,9.1033,10.5967,6.9621
85131,85,1014.69866666667,60.1600000000002,1037.74936531342,89.6667436342175,895.880287633562,71.513421857066,5.9289,8.6405,7.9825
85132,85,461.270074328229,33.7272742519565,431.792495407069,49.3240434380103,414.749559540436,29.093617389319,7.3118,11.4231,7.0147
85133,85,540.578489964804,38.3307441155028,507.998560503695,52.911906837004,448.812455352585,30.3124449127067,7.0907,10.4158,6.7539
85134,85,149.238493723849,8.06694560669456,155.572656267634,11.0035968986678,142.151507265574,11.9283659552721,5.4054,7.073,8.3913
85135,85,1601.9514131374,135.478643159398,1646.90999986317,163.649801055682,1525.82383344647,143.513949814554,8.4571,9.9368,9.4057
85136,85,71.3793103448276,14.8706896551724,58.4732142857143,10.9017857142857,66.0,11.0,20.8333,18.6441,16.6667
85137,85,308.307262569832,19.3296089385475,317.079754601228,23.8895705521473,288.163879802648,13.4588364948558,6.2696,7.5342,4.6705
85138,85,539.521089957918,38.1687960390879,662.224830515195,61.8513079611608,736.162495255261,57.8500122578457,7.0746,9.3399,7.8583
85139,85,248.293023255814,15.7023255813953,269.154520613054,31.5492316002221,240.341470223492,20.1260444519032,6.3241,11.7216,8.3739
85140,85,961.134146341463,36.5487804878049,935.80964970258,54.927957699934,898.86935904923,46.0483046946465,3.8027,5.8696,5.1229
85141,85,387.086538461538,21.5048076923077,371.791540785499,36.1057401812689,414.570260591617,29.9272635011276,5.5556,9.7113,7.2189
85142,85,600.361396303901,28.8993839835729,634.713852376137,43.9110212335692,658.133399011877,28.2028275870323,4.8137,6.9182,4.2853
85143,85,659.945251832809,61.4612828944107,624.551954242134,63.3603431839846,622.068779023675,50.5445648828465,9.3131,10.1449,8.1252
85144,85,856.17286007587,23.1680388889196,905.883451912151,52.9850659640761,989.088944833757,45.4621304764306,2.706,5.849,4.5964
85145,85,598.419753086419,30.7407407407407,601.46255182546,42.2491361751832,606.512406011573,33.4975603932382,5.137,7.0244,5.523
85146,85,12296.1745015864,673.957895057693,12752.8929204975,830.588070604008,13089.5905910406,736.97539000741,5.481,6.5129,5.6302
85147,85,1060.0,64.0,1058.0,97.0,1006.50134217478,59.8419972002551,6.0377,9.1682,5.9455
85148,85,518.0,39.0,490.0,40.0,519.987530624877,44.0054880446517,7.529,8.1633,8.4628
85149,85,235.081967213115,31.4754098360656,232.9336492891,24.760663507109,250.492728932203,18.296768815239,13.3891,10.6299,7.3043
85151,85,3895.55930963513,198.813204460834,3737.34912865591,253.471667447907,3776.05257659644,178.63538206792,5.1036,6.7821,4.7307
85152,85,2703.51706866505,209.404453456119,2966.26833862109,281.650922898143,3233.58425930147,181.781000682593,7.7456,9.4951,5.6217
85153,85,1651.66609348143,80.9325299090653,1743.66222743259,93.581620424645,1797.94676317268,78.3490782610044,4.9001,5.367,4.3577
85154,85,1078.70909090909,68.9818181818182,1071.85227272727,91.7954545454545,1001.86660276583,60.1161764582855,6.3948,8.5642,6.0004
85155,85,3096.0,140.0,3033.0,162.0,2959.18485669501,129.89935765055,4.522,5.3412,4.3897
85156,85,1040.71186903442,83.487814656166,1155.90395022621,111.446237316879,1247.74184102671,84.2487087627194,8.0222,9.6415,6.7521
85157,85,388.353359562033,17.71872433101,414.990703851261,30.3413014608234,463.742788658068,22.8561152678336,4.5625,7.3113,4.9286
85158,85,687.21101409975,41.0723783937168,750.180658027022,75.0254058078338,694.997544055517,56.5166468979529,5.9767,10.001,8.1319
