id_election,id_brut_miom,code_departement,libelle_departement,code_canton,libelle_canton,code_commune,libelle_commune,code_circonscription,libelle_circonscription,code_bv,inscrits,abstentions,votants,blancs,nuls,exprimes,ratio_abstentions_inscrits,ratio_votants_inscrits,ratio_blancs_inscrits,ratio_blancs_votants,ratio_nuls_inscrits,ratio_nuls_votants,ratio_exprimes_inscrits,ratio_exprimes_votants,taux_participation,taux_abstention,annee,type_election
2012_legi_t1,85047_0013,85,Vendée,3.0,,85047,Challans,1.0,,0013,1012,448,564,0.0,13,551,44.27,55.73,,,1.28,2.3,54.45,97.7,55.7312,44.2688,2012,legi
2012_legi_t1,85047_0014,85,Vendée,3.0,,85047,Challans,1.0,,0014,1059,450,609,0.0,9,600,42.49,57.51,,,0.85,1.48,56.66,98.52,57.5071,42.4929,2012,legi
2012_legi_t1,85047_0015,85,Vendée,3.0,,85047,Challans,1.0,,0015,1022,461,561,0.0,10,551,45.11,54.89,,,0.98,1.78,53.91,98.22,54.8924,45.1076,2012,legi
2012_legi_t1,85191_0016,85,Vendée,31.0,,85191,La Roche-Sur-Yon,2.0,,0016,1000,392,608,0.0,11,597,39.2,60.8,,,1.1,1.81,59.7,98.19,60.8,39.2,2012,legi
2012_legi_t1,85191_0017,85,Vendée,31.0,,85191,La Roche-Sur-Yon,2.0,,0017,965,396,569,0.0,7,562,41.04,58.96,,,0.73,1.23,58.24,98.77,58.9637,41.0363,2012,legi
2012_legi_t1,85191_0018,85,Vendée,31.0,,85191,La Roche-Sur-Yon,2.0,,0018,1160,504,656,0.0,6,650,43.45,56.55,,,0.52,0.91,56.03,99.09,56.5517,43.4483,2012,legi
2012_legi_t1,85191_0019,85,Vendée,23.0,,85191,La Roche-Sur-Yon,1.0,,0019,961,388,573,0.0,13,560,40.37,59.63,,,1.35,2.27,58.27,97.73,59.6254,40.3746,2012,legi
2012_legi_t1,85191_0020,85,Vendée,23.0,,85191,La Roche-Sur-Yon,1.0,,0020,954,349,605,0.0,5,600,36.58,63.42,,,0.52,0.83,62.89,99.17,63.4172,36.5828,2012,legi
2012_legi_t1,85191_0021,85,Vendée,23.0,,85191,La Roche-Sur-Yon,1.0,,0021,916,429,487,0.0,12,475,46.83,53.17,,,1.31,2.46,51.86,97.54,53.1659,46.8341,2012,legi
2012_legi_t1,85191_0022,85,Vendée,23.0,,85191,La Roche-Sur-Yon,1.0,,0022,1251,473,778,0.0,10,768,37.81,62.19,,,0.8,1.29,61.39,98.71,62.1902,37.8098,2012,legi
2012_legi_t1,85191_0023,85,Vendée,23.0,,85191,La Roche-Sur-Yon,1.0,,0023,919,353,566,0.0,17,549,38.41,61.59,,,1.85,3.0,59.74,97.0,61.5887,38.4113,2012,legi
2012_legi_t1,85191_0024,85,Vendée,23.0,,85191,La Roche-Sur-Yon,1.0,,0024,743,273,470,0.0,10,460,36.74,63.26,,,1.35,2.13,61.91,97.87,63.2571,36.7429,2012,legi
2012_legi_t1,85191_0025,85,Vendée,23.0,,85191,La Roche-Sur-Yon,1.0,,0025,995,496,499,0.0,10,489,49.85,50.15,,,1.01,2.0,49.15,98.0,50.1508,49.8492,2012,legi
2012_legi_t1,85191_0026,85,Vendée,23.0,,85191,La Roche-Sur-Yon,1.0,,0026,1424,612,812,0.0,12,800,42.98,57.02,,,0.84,1.48,56.18,98.52,57.0225,42.9775,2012,legi
2012_legi_t1,85191_0027,85,Vendée,23.0,,85191,La Roche-Sur-Yon,1.0,,0027,886,413,473,0.0,11,462,46.61,53.39,,,1.24,2.33,52.14,97.67,53.386,46.614,2012,legi
2012_legi_t1,85191_0028,85,Vendée,23.0,,85191,La Roche-Sur-Yon,1.0,,0028,1085,447,638,0.0,10,628,41.2,58.8,,,0.92,1.57,57.88,98.43,58.8018,41.1982,2012,legi
2012_legi_t1,85191_0029,85,Vendée,23.0,,85191,La Roche-Sur-Yon,1.0,,0029,1062,389,673,0.0,16,657,36.63,63.37,,,1.51,2.38,61.86,97.62,63.371,36.629,2012,legi
2012_legi_t1,85191_0030,85,Vendée,23.0,,85191,La Roche-Sur-Yon,1.0,,0030,1264,519,745,0.0,15,730,41.06,58.94,,,1.19,2.01,57.75,97.99,58.9399,41.0601,2012,legi
2012_legi_t1,85191_0031,85,Vendée,23.0,,85191,La Roche-Sur-Yon,1.0,,0031,927,348,579,0.0,7,572,37.54,62.46,,,0.76,1.21,61.7,98.79,62.4595,37.5405,2012,legi
2012_legi_t1,85191_0032,85,Vendée,23.0,,85191,La Roche-Sur-Yon,1.0,,0032,718,366,352,0.0,5,347,50.97,49.03,,,0.7,1.42,48.33,98.58,49.0251,50.9749,2012,legi
2012_legi_t1,85191_0033,85,Vendée,23.0,,85191,La Roche-Sur-Yon,1.0,,0033,893,478,415,0.0,8,407,53.53,46.47,,,0.9,1.93,45.58,98.07,46.4726,53.5274,2012,legi
2012_legi_t1,85191_0034,85,Vendée,23.0,,85191,La Roche-Sur-Yon,1.0,,0034,996,426,570,0.0,13,557,42.77,57.23,,,1.31,2.28,55.92,97.72,57.2289,42.7711,2012,legi
2012_legi_t1,85191_0035,85,Vendée,31.0,,85191,La Roche-Sur-Yon,2.0,,0035,813,305,508,0.0,8,500,37.52,62.48,,,0.98,1.57,61.5,98.43,62.4846,37.5154,2012,legi
2012_legi_t1,85191_0036,85,Vendée,31.0,,85191,La Roche-Sur-Yon,2.0,,0036,635,212,423,0.0,6,417,33.39,66.61,,,0.94,1.42,65.67,98.58,66.6142,33.3858,2012,legi
2012_pres_t1,44001_0001,44,Loire-Atlantique,28.0,,44001,Abbaretz,6.0,,0001,1372,229,1143,0.0,21,1122,16.69,83.31,,,1.53,1.84,81.78,98.16,83.309,16.691,2012,pres
2012_pres_t1,44002_0002,44,Loire-Atlantique,1.0,,44002,Aigrefeuille-Sur-Maine,10.0,,0002,1186,115,1071,0.0,19,1052,9.7,90.3,,,1.6,1.77,88.7,98.23,90.3035,9.6965,2012,pres
2012_pres_t1,44003_0003,44,Loire-Atlantique,2.0,,44003,Ancenis,6.0,,0003,881,196,685,0.0,19,666,22.25,77.75,,,2.16,2.77,75.6,97.23,77.7526,22.2474,2012,pres
2012_pres_t1,44003_0004,44,Loire-Atlantique,2.0,,44003,Ancenis,6.0,,0004,860,155,705,0.0,13,692,18.02,81.98,,,1.51,1.84,80.47,98.16,81.9767,18.0233,2012,pres
2012_pres_t1,44003_0005,44,Loire-Atlantique,2.0,,44003,Ancenis,6.0,,0005,891,147,744,0.0,22,722,16.5,83.5,,,2.47,2.96,81.03,97.04,83.5017,16.4983,2012,pres
2012_pres_t1,44003_0006,44,Loire-Atlantique,2.0,,44003,Ancenis,6.0,,0006,1091,116,975,0.0,23,952,10.63,89.37,,,2.11,2.36,87.26,97.64,89.3676,10.6324,2012,pres
2012_pres_t1,44009_0007,44,Loire-Atlantique,59.0,,44009,Basse-Goulaine,10.0,,0007,1043,109,934,0.0,8,926,10.45,89.55,,,0.77,0.86,88.78,99.14,89.5494,10.4506,2012,pres
2012_pres_t1,44015_0008,44,Loire-Atlantique,3.0,,44015,Blain,6.0,,0008,608,81,527,0.0,24,503,13.32,86.68,,,3.95,4.55,82.73,95.45,86.6776,13.3224,2012,pres
2012_pres_t1,44015_0009,44,Loire-Atlantique,3.0,,44015,Blain,6.0,,0009,944,185,759,0.0,21,738,19.6,80.4,,,2.22,2.77,78.18,97.23,80.4025,19.5975,2012,pres
2012_pres_t1,44020_0010,44,Loire-Atlantique,51.0,,44020,Bouguenais,4.0,,0010,1012,146,866,0.0,12,854,14.43,85.57,,,1.19,1.39,84.39,98.61,85.5731,14.4269,2012,pres
2012_pres_t1,44020_0011,44,Loire-Atlantique,51.0,,44020,Bouguenais,4.0,,0011,1028,178,850,0.0,11,839,17.32,82.68,,,1.07,1.29,81.61,98.71,82.6848,17.3152,2012,pres
2012_pres_t1,44020_0012,44,Loire-Atlantique,51.0,,44020,Bouguenais,4.0,,0012,1120,162,958,0.0,28,930,14.46,85.54,,,2.5,2.92,83.04,97.08,85.5357,14.4643,2012,pres
2012_pres_t1,44026_0013,44,Loire-Atlantique,6.0,,44026,Carquefou,5.0,,0013,954,114,840,0.0,8,832,11.95,88.05,,,0.84,0.95,87.21,99.05,88.0503,11.9497,2012,pres
2012_pres_t1,44026_0014,44,Loire-Atlantique,6.0,,44026,Carquefou,5.0,,0014,1060,136,924,0.0,16,908,12.83,87.17,,,1.51,1.73,85.66,98.27,87.1698,12.8302,2012,pres
2012_pres_t1,44026_0015,44,Loire-Atlantique,6.0,,44026,Carquefou,5.0,,0015,829,142,687,0.0,12,675,17.13,82.87,,,1.45,1.75,81.42,98.25,82.8709,17.1291,2012,pres
2012_pres_t1,44047_0016,44,Loire-Atlantique,35.0,,44047,Cou?Ron,3.0,,0016,1118,181,937,0.0,25,912,16.19,83.81,,,2.24,2.67,81.57,97.33,83.8104,16.1896,2012,pres
2012_pres_t1,44069_0017,44,Loire-Atlantique,13.0,,44069,Gu?Rande,7.0,,0017,660,129,531,0.0,5,526,19.55,80.45,,,0.76,0.94,79.7,99.06,80.4545,19.5455,2012,pres
2012_pres_t1,44069_0018,44,Loire-Atlantique,13.0,,44069,Gu?Rande,7.0,,0018,630,107,523,0.0,6,517,16.98,83.02,,,0.95,1.15,82.06,98.85,83.0159,16.9841,2012,pres
2012_pres_t1,44109_0101,44,Loire-Atlantique,20.0,,44109,Nantes,1.0,,0101,988,349,639,0.0,7,632,35.32,64.68,,,0.71,1.1,63.97,98.9,64.6761,35.3239,2012,pres
2012_pres_t1,44109_0102,44,Loire-Atlantique,20.0,,44109,Nantes,1.0,,0102,1291,249,1042,0.0,12,1030,19.29,80.71,,,0.93,1.15,79.78,98.85,80.7126,19.2874,2012,pres
2012_pres_t1,44109_0103,44,Loire-Atlantique,20.0,,44109,Nantes,1.0,,0103,789,138,651,0.0,7,644,17.49,82.51,,,0.89,1.08,81.62,98.92,82.5095,17.4905,2012,pres
2012_pres_t1,44109_0104,44,Loire-Atlantique,20.0,,44109,Nantes,1.0,,0104,1086,193,893,0.0,11,882,17.77,82.23,,,1.01,1.23,81.22,98.77,82.2284,17.7716,2012,pres
2012_pres_t1,44109_0105,44,Loire-Atlantique,20.0,,44109,Nantes,1.0,,0105,895,187,708,0.0,9,699,20.89,79.11,,,1.01,1.27,78.1,98.73,79.1061,20.8939,2012,pres
2012_pres_t1,44109_0106,44,Loire-Atlantique,20.0,,44109,Nantes,1.0,,0106,713,86,627,0.0,8,619,12.06,87.94,,,1.12,1.28,86.82,98.72,87.9383,12.0617,2012,pres
2012_pres_t1,44109_0107,44,Loire-Atlantique,20.0,,44109,Nantes,1.0,,0107,774,126,648,0.0,4,644,16.28,83.72,,,0.52,0.62,83.2,99.38,83.7209,16.2791,2012,pres
2012_pres_t1,44109_0108,44,Loire-Atlantique,20.0,,44109,Nantes,1.0,,0108,621,104,517,0.0,4,513,16.75,83.25,,,0.64,0.77,82.61,99.23,83.2528,16.7472,2012,pres
2012_pres_t1,44109_0109,44,Loire-Atlantique,20.0,,44109,Nantes,1.0,,0109,646,101,545,0.0,3,542,15.63,84.37,,,0.46,0.55,83.9,99.45,84.3653,15.6347,2012,pres
2012_pres_t1,44109_0110,44,Loire-Atlantique,20.0,,44109,Nantes,1.0,,0110,702,137,565,0.0,10,555,19.52,80.48,,,1.42,1.77,79.06,98.23,80.4843,19.5157,2012,pres
2012_pres_t1,44109_0111,44,Loire-Atlantique,20.0,,44109,Nantes,1.0,,0111,641,126,515,0.0,6,509,19.66,80.34,,,0.94,1.17,79.41,98.83,80.3432,19.6568,2012,pres
2012_pres_t1,44109_0112,44,Loire-Atlantique,20.0,,44109,Nantes,1.0,,0112,784,116,668,0.0,6,662,14.8,85.2,,,0.77,0.9,84.44,99.1,85.2041,14.7959,2012,pres
2012_pres_t1,44109_0113,44,Loire-Atlantique,20.0,,44109,Nantes,1.0,,0113,895,173,722,0.0,7,715,19.33,80.67,,,0.78,0.97,79.89,99.03,80.6704,19.3296,2012,pres
2012_pres_t1,44109_0114,44,Loire-Atlantique,20.0,,44109,Nantes,1.0,,0114,648,106,542,0.0,4,538,16.36,83.64,,,0.62,0.74,83.02,99.26,83.642,16.358,2012,pres
2012_pres_t1,44109_0115,44,Loire-Atlantique,20.0,,44109,Nantes,1.0,,0115,803,115,688,0.0,11,677,14.32,85.68,,,1.37,1.6,84.31,98.4,85.6787,14.3213,2012,pres
2012_pres_t1,44109_0116,44,Loire-Atlantique,20.0,,44109,Nantes,1.0,,0116,794,154,640,0.0,5,635,19.4,80.6,,,0.63,0.78,79.97,99.22,80.6045,19.3955,2012,pres
2012_pres_t1,44109_0117,44,Loire-Atlantique,20.0,,44109,Nantes,1.0,,0117,981,151,830,0.0,11,819,15.39,84.61,,,1.12,1.33,83.49,98.67,84.6075,15.3925,2012,pres
2012_pres_t1,44109_0118,44,Loire-Atlantique,20.0,,44109,Nantes,1.0,,0118,755,109,646,0.0,10,636,14.44,85.56,,,1.32,1.55,84.24,98.45,85.5629,14.4371,2012,pres
2012_pres_t1,44109_0119,44,Loire-Atlantique,20.0,,44109,Nantes,1.0,,0119,881,151,730,0.0,16,714,17.14,82.86,,,1.82,2.19,81.04,97.81,82.8604,17.1396,2012,pres
2012_pres_t1,44109_0120,44,Loire-Atlantique,20.0,,44109,Nantes,1.0,,0120,622,99,523,0.0,3,520,15.92,84.08,,,0.48,0.57,83.6,99.43,84.0836,15.9164,2012,pres
2012_pres_t1,44109_0121,44,Loire-Atlantique,20.0,,44109,Nantes,1.0,,0121,1054,143,911,0.0,10,901,13.57,86.43,,,0.95,1.1,85.48,98.9,86.4326,13.5674,2012,pres
2012_pres_t1,44109_0201,44,Loire-Atlantique,21.0,,44109,Nantes,2.0,,0201,1079,173,906,0.0,13,893,16.03,83.97,,,1.2,1.43,82.76,98.57,83.9666,16.0334,2012,pres
2012_pres_t1,44109_0202,44,Loire-Atlantique,21.0,,44109,Nantes,2.0,,0202,769,210,559,0.0,8,551,27.31,72.69,,,1.04,1.43,71.65,98.57,72.6918,27.3082,2012,pres
2012_pres_t1,44109_0203,44,Loire-Atlantique,21.0,,44109,Nantes,2.0,,0203,1165,233,932,0.0,6,926,20.0,80.0,,,0.52,0.64,79.48,99.36,80.0,20.0,2012,pres
2012_pres_t1,44109_0204,44,Loire-Atlantique,21.0,,44109,Nantes,2.0,,0204,932,152,780,0.0,7,773,16.31,83.69,,,0.75,0.9,82.94,99.1,83.691,16.309,2012,pres
2012_pres_t1,44109_0205,44,Loire-Atlantique,21.0,,44109,Nantes,2.0,,0205,1023,161,862,0.0,17,845,15.74,84.26,,,1.66,1.97,82.6,98.03,84.262,15.738,2012,pres
2012_pres_t1,44109_0206,44,Loire-Atlantique,21.0,,44109,Nantes,2.0,,0206,829,142,687,0.0,6,681,17.13,82.87,,,0.72,0.87,82.15,99.13,82.8709,17.1291,2012,pres
2012_pres_t1,44109_0207,44,Loire-Atlantique,21.0,,44109,Nantes,2.0,,0207,857,138,719,0.0,10,709,16.1,83.9,,,1.17,1.39,82.73,98.61,83.8973,16.1027,2012,pres
2012_pres_t1,44109_0208,44,Loire-Atlantique,21.0,,44109,Nantes,2.0,,0208,723,131,592,0.0,6,586,18.12,81.88,,,0.83,1.01,81.05,98.99,81.8811,18.1189,2012,pres
2012_pres_t1,44109_0209,44,Loire-Atlantique,21.0,,44109,Nantes,2.0,,0209,750,105,645,0.0,4,641,14.0,86.0,,,0.53,0.62,85.47,99.38,86.0,14.0,2012,pres
2012_pres_t1,44109_0210,44,Loire-Atlantique,21.0,,44109,Nantes,2.0,,0210,743,139,604,0.0,9,595,18.71,81.29,,,1.21,1.49,80.08,98.51,81.2921,18.7079,2012,pres
2012_pres_t1,44109_0211,44,Loire-Atlantique,21.0,,44109,Nantes,2.0,,0211,784,160,624,0.0,5,619,20.41,79.59,,,0.64,0.8,78.95,99.2,79.5918,20.4082,2012,pres
2012_pres_t1,44109_0212,44,Loire-Atlantique,21.0,,44109,Nantes,2.0,,0212,849,144,705,0.0,8,697,16.96,83.04,,,0.94,1.13,82.1,98.87,83.0389,16.9611,2012,pres
2012_pres_t1,44109_0213,44,Loire-Atlantique,21.0,,44109,Nantes,2.0,,0213,782,102,680,0.0,8,672,13.04,86.96,,,1.02,1.18,85.93,98.82,86.9565,13.0435,2012,pres
2012_pres_t1,44109_0214,44,Loire-Atlantique,21.0,,44109,Nantes,2.0,,0214,770,126,644,0.0,10,634,16.36,83.64,,,1.3,1.55,82.34,98.45,83.6364,16.3636,2012,pres
2012_pres_t1,44109_0215,44,Loire-Atlantique,21.0,,44109,Nantes,2.0,,0215,618,110,508,0.0,3,505,17.8,82.2,,,0.49,0.59,81.72,99.41,82.2006,17.7994,2012,pres
2012_pres_t1,44109_0216,44,Loire-Atlantique,21.0,,44109,Nantes,2.0,,0216,904,174,730,0.0,9,721,19.25,80.75,,,1.0,1.23,79.76,98.77,80.7522,19.2478,2012,pres
2012_pres_t1,44109_0217,44,Loire-Atlantique,21.0,,44109,Nantes,2.0,,0217,800,114,686,0.0,12,674,14.25,85.75,,,1.5,1.75,84.25,98.25,85.75,14.25,2012,pres
2012_pres_t1,44109_0218,44,Loire-Atlantique,21.0,,44109,Nantes,2.0,,0218,883,149,734,0.0,9,725,16.87,83.13,,,1.02,1.23,82.11,98.77,83.1257,16.8743,2012,pres
2012_pres_t1,44109_0219,44,Loire-Atlantique,21.0,,44109,Nantes,2.0,,0219,1054,220,834,0.0,20,814,20.87,79.13,,,1.9,2.4,77.23,97.6,79.1271,20.8729,2012,pres
2012_pres_t1,44109_0220,44,Loire-Atlantique,21.0,,44109,Nantes,2.0,,0220,922,313,609,0.0,13,596,33.95,66.05,,,1.41,2.13,64.64,97.87,66.0521,33.9479,2012,pres
2012_pres_t1,44109_0221,44,Loire-Atlantique,21.0,,44109,Nantes,2.0,,0221,1303,354,949,0.0,19,930,27.17,72.83,,,1.46,2.0,71.37,98.0,72.8319,27.1681,2012,pres
2012_pres_t1,44109_0222,44,Loire-Atlantique,21.0,,44109,Nantes,2.0,,0222,879,145,734,0.0,8,726,16.5,83.5,,,0.91,1.09,82.59,98.91,83.504,16.496,2012,pres
2012_pres_t1,44109_0223,44,Loire-Atlantique,21.0,,44109,Nantes,2.0,,0223,1024,201,823,0.0,17,806,19.63,80.37,,,1.66,2.07,78.71,97.93,80.3711,19.6289,2012,pres
2012_pres_t1,44109_0224,44,Loire-Atlantique,21.0,,44109,Nantes,2.0,,0224,817,183,634,0.0,8,626,22.4,77.6,,,0.98,1.26,76.62,98.74,77.601,22.399,2012,pres
2012_pres_t1,44109_0301,44,Loire-Atlantique,22.0,,44109,Nantes,2.0,,0301,721,185,536,0.0,7,529,25.66,74.34,,,0.97,1.31,73.37,98.69,74.3412,25.6588,2012,pres
2012_pres_t1,44109_0302,44,Loire-Atlantique,22.0,,44109,Nantes,2.0,,0302,793,164,629,0.0,12,617,20.68,79.32,,,1.51,1.91,77.81,98.09,79.319,20.681,2012,pres
2012_pres_t1,44109_0303,44,Loire-Atlantique,22.0,,44109,Nantes,2.0,,0303,770,127,643,0.0,8,635,16.49,83.51,,,1.04,1.24,82.47,98.76,83.5065,16.4935,2012,pres
2012_pres_t1,44109_0304,44,Loire-Atlantique,22.0,,44109,Nantes,2.0,,0304,664,130,534,0.0,7,527,19.58,80.42,,,1.05,1.31,79.37,98.69,80.4217,19.5783,2012,pres
2012_pres_t1,44109_0305,44,Loire-Atlantique,22.0,,44109,Nantes,2.0,,0305,678,144,534,0.0,4,530,21.24,78.76,,,0.59,0.75,78.17,99.25,78.7611,21.2389,2012,pres
2012_pres_t1,44109_0306,44,Loire-Atlantique,22.0,,44109,Nantes,2.0,,0306,943,177,766,0.0,7,759,18.77,81.23,,,0.74,0.91,80.49,99.09,81.2301,18.7699,2012,pres
2012_pres_t1,44109_0307,44,Loire-Atlantique,22.0,,44109,Nantes,2.0,,0307,845,131,714,0.0,9,705,15.5,84.5,,,1.07,1.26,83.43,98.74,84.497,15.503,2012,pres
2012_pres_t1,44109_0308,44,Loire-Atlantique,22.0,,44109,Nantes,2.0,,0308,1132,210,922,0.0,12,910,18.55,81.45,,,1.06,1.3,80.39,98.7,81.4488,18.5512,2012,pres
2012_pres_t1,44109_0309,44,Loire-Atlantique,22.0,,44109,Nantes,2.0,,0309,739,141,598,0.0,3,595,19.08,80.92,,,0.41,0.5,80.51,99.5,80.9202,19.0798,2012,pres
2012_pres_t1,44109_0310,44,Loire-Atlantique,22.0,,44109,Nantes,2.0,,0310,1073,193,880,0.0,17,863,17.99,82.01,,,1.58,1.93,80.43,98.07,82.013,17.987,2012,pres
2012_pres_t1,44109_0311,44,Loire-Atlantique,22.0,,44109,Nantes,2.0,,0311,873,151,722,0.0,6,716,17.3,82.7,,,0.69,0.83,82.02,99.17,82.7033,17.2967,2012,pres
2012_pres_t1,44109_0312,44,Loire-Atlantique,22.0,,44109,Nantes,2.0,,0312,874,151,723,0.0,11,712,17.28,82.72,,,1.26,1.52,81.46,98.48,82.7231,17.2769,2012,pres
2012_pres_t1,44109_0313,44,Loire-Atlantique,22.0,,44109,Nantes,2.0,,0313,798,167,631,0.0,6,625,20.93,79.07,,,0.75,0.95,78.32,99.05,79.0727,20.9273,2012,pres
2012_pres_t1,44109_0314,44,Loire-Atlantique,22.0,,44109,Nantes,2.0,,0314,770,150,620,0.0,11,609,19.48,80.52,,,1.43,1.77,79.09,98.23,80.5195,19.4805,2012,pres
2012_pres_t1,44109_0315,44,Loire-Atlantique,22.0,,44109,Nantes,2.0,,0315,977,204,773,0.0,14,759,20.88,79.12,,,1.43,1.81,77.69,98.19,79.1198,20.8802,2012,pres
2012_pres_t1,44109_0316,44,Loire-Atlantique,22.0,,44109,Nantes,2.0,,0316,741,168,573,0.0,6,567,22.67,77.33,,,0.81,1.05,76.52,98.95,77.3279,22.6721,2012,pres
2012_pres_t1,44109_0317,44,Loire-Atlantique,22.0,,44109,Nantes,2.0,,0317,754,158,596,0.0,9,587,20.95,79.05,,,1.19,1.51,77.85,98.49,79.0451,20.9549,2012,pres
2012_pres_t1,44109_0318,44,Loire-Atlantique,22.0,,44109,Nantes,2.0,,0318,744,153,591,0.0,4,587,20.56,79.44,,,0.54,0.68,78.9,99.32,79.4355,20.5645,2012,pres
2012_pres_t1,44109_0319,44,Loire-Atlantique,22.0,,44109,Nantes,2.0,,0319,1378,264,1114,0.0,11,1103,19.16,80.84,,,0.8,0.99,80.04,99.01,80.8418,19.1582,2012,pres
2012_pres_t1,44109_0320,44,Loire-Atlantique,22.0,,44109,Nantes,2.0,,0320,866,190,676,0.0,10,666,21.94,78.06,,,1.15,1.48,76.91,98.52,78.06,21.94,2012,pres
2012_pres_t1,44109_0321,44,Loire-Atlantique,22.0,,44109,Nantes,2.0,,0321,838,202,636,0.0,10,626,24.11,75.89,,,1.19,1.57,74.7,98.43,75.895,24.105,2012,pres
2012_pres_t1,44109_0401,44,Loire-Atlantique,23.0,,44109,Nantes,2.0,,0401,834,157,677,0.0,9,668,18.82,81.18,,,1.08,1.33,80.1,98.67,81.1751,18.8249,2012,pres
2012_pres_t1,44109_0402,44,Loire-Atlantique,23.0,,44109,Nantes,2.0,,0402,789,129,660,0.0,9,651,16.35,83.65,,,1.14,1.36,82.51,98.64,83.6502,16.3498,2012,pres
2012_pres_t1,44109_0403,44,Loire-Atlantique,23.0,,44109,Nantes,2.0,,0403,870,130,740,0.0,11,729,14.94,85.06,,,1.26,1.49,83.79,98.51,85.0575,14.9425,2012,pres
2012_pres_t1,44109_0404,44,Loire-Atlantique,23.0,,44109,Nantes,2.0,,0404,914,158,756,0.0,12,744,17.29,82.71,,,1.31,1.59,81.4,98.41,82.7133,17.2867,2012,pres
2012_pres_t1,44109_0405,44,Loire-Atlantique,23.0,,44109,Nantes,2.0,,0405,1126,175,951,0.0,12,939,15.54,84.46,,,1.07,1.26,83.39,98.74,84.4583,15.5417,2012,pres
2012_pres_t1,44109_0406,44,Loire-Atlantique,23.0,,44109,Nantes,2.0,,0406,791,123,668,0.0,6,662,15.55,84.45,,,0.76,0.9,83.69,99.1,84.4501,15.5499,2012,pres
2012_pres_t1,44109_0407,44,Loire-Atlantique,23.0,,44109,Nantes,2.0,,0407,1007,182,825,0.0,7,818,18.07,81.93,,,0.7,0.85,81.23,99.15,81.9265,18.0735,2012,pres
2012_pres_t1,44109_0408,44,Loire-Atlantique,23.0,,44109,Nantes,2.0,,0408,1171,198,973,0.0,11,962,16.91,83.09,,,0.94,1.13,82.15,98.87,83.0914,16.9086,2012,pres
2012_pres_t1,44109_0409,44,Loire-Atlantique,23.0,,44109,Nantes,2.0,,0409,953,149,804,0.0,4,800,15.63,84.37,,,0.42,0.5,83.95,99.5,84.3652,15.6348,2012,pres
2012_pres_t1,44109_0410,44,Loire-Atlantique,23.0,,44109,Nantes,2.0,,0410,864,135,729,0.0,11,718,15.62,84.38,,,1.27,1.51,83.1,98.49,84.375,15.625,2012,pres
2012_pres_t1,44109_0411,44,Loire-Atlantique,23.0,,44109,Nantes,2.0,,0411,886,120,766,0.0,12,754,13.54,86.46,,,1.35,1.57,85.1,98.43,86.456,13.544,2012,pres
2012_pres_t1,44109_0412,44,Loire-Atlantique,23.0,,44109,Nantes,2.0,,0412,894,139,755,0.0,10,745,15.55,84.45,,,1.12,1.32,83.33,98.68,84.4519,15.5481,2012,pres
2012_pres_t1,44109_0413,44,Loire-Atlantique,23.0,,44109,Nantes,2.0,,0413,1036,175,861,0.0,6,855,16.89,83.11,,,0.58,0.7,82.53,99.3,83.1081,16.8919,2012,pres
2012_pres_t1,44109_0414,44,Loire-Atlantique,23.0,,44109,Nantes,2.0,,0414,1000,146,854,0.0,8,846,14.6,85.4,,,0.8,0.94,84.6,99.06,85.4,14.6,2012,pres
2012_pres_t1,44109_0415,44,Loire-Atlantique,23.0,,44109,Nantes,2.0,,0415,1006,169,837,0.0,5,832,16.8,83.2,,,0.5,0.6,82.7,99.4,83.2008,16.7992,2012,pres
2012_pres_t1,44109_0416,44,Loire-Atlantique,23.0,,44109,Nantes,2.0,,0416,935,143,792,0.0,6,786,15.29,84.71,,,0.64,0.76,84.06,99.24,84.7059,15.2941,2012,pres
2012_pres_t1,44109_0417,44,Loire-Atlantique,23.0,,44109,Nantes,2.0,,0417,954,150,804,0.0,8,796,15.72,84.28,,,0.84,1.0,83.44,99.0,84.2767,15.7233,2012,pres
2012_pres_t1,44109_0418,44,Loire-Atlantique,23.0,,44109,Nantes,2.0,,0418,800,124,676,0.0,15,661,15.5,84.5,,,1.88,2.22,82.62,97.78,84.5,15.5,2012,pres
2012_pres_t1,44109_0419,44,Loire-Atlantique,23.0,,44109,Nantes,2.0,,0419,1299,234,1065,0.0,22,1043,18.01,81.99,,,1.69,2.07,80.29,97.93,81.9861,18.0139,2012,pres
2012_pres_t1,44109_0420,44,Loire-Atlantique,23.0,,44109,Nantes,2.0,,0420,871,148,723,0.0,7,716,16.99,83.01,,,0.8,0.97,82.2,99.03,83.008,16.992,2012,pres
2012_pres_t1,44109_0421,44,Loire-Atlantique,23.0,,44109,Nantes,2.0,,0421,944,188,756,0.0,9,747,19.92,80.08,,,0.95,1.19,79.13,98.81,80.0847,19.9153,2012,pres
2012_pres_t1,44109_0422,44,Loire-Atlantique,23.0,,44109,Nantes,2.0,,0422,919,165,754,0.0,10,744,17.95,82.05,,,1.09,1.33,80.96,98.67,82.0457,17.9543,2012,pres
2012_pres_t1,44109_0423,44,Loire-Atlantique,23.0,,44109,Nantes,2.0,,0423,919,202,717,0.0,10,707,21.98,78.02,,,1.09,1.39,76.93,98.61,78.0196,21.9804,2012,pres
