CODGEO,P22_POP,P16_POP,SUPERF,NAIS1621,DECE1621,P22_MEN,NAISD24,DECESD24,P22_LOG,P22_RP,P22_RSECOCC,P22_LOGVAC,P22_RP_PROP,MED_SL23,PR_MD60_23,P22_EMPLT,P22_EMPLT_SAL,P16_EMPLT,P22_POP1564,P22_CHOM1564,P22_ACT1564,ETTOT24,ETAZ24,ETBE24,ETFZ24,ETGU24,ETOQ24,ETTEF124,ETTEFP1024
72088,320,348,11.24,21,11,138.003548490424,2,4,161.003548490424,138.003548490424,16,7,108.761672656421,25140,s,61.4743178291276,34.9177005520262,74.1936977029218,215.377934799924,17.5444677934874,193.152020161065,9,2,0,4,2,1,7,1
72089,1828,1878,17.16,88,96,896.690594244223,16,21,1008.12760211824,896.690594244223,21.0826771653542,90.3543307086609,559.015191249113,24300,s,683.970560364044,573.336424346703,714.457716726015,972.9195390638,84.8450219984594,728.816374385437,72,6,4,6,41,15,50,13
72090,2838,2900,16.6,180,194,1384.05885782054,26,36,1585.42593282592,1384.05885782054,41.6287703136107,159.738304691762,857.905576032505,24270,s,1415.06487362154,1264.26053340492,1206.41023207864,1595.85574744852,93.7696140246079,1262.13364706146,95,2,10,10,60,13,75,17
72091,135,142,12.48,5,8,66,1,1,90,66,15,9,57,25150,s,18.0529801324503,2,21.065616043251,80,3,65,4,3,0,0,0,1,4,0
72093,886,911,19,45,24,394,6,10,452,394,18,40,318,26650,s,101.036351099449,65.9864044794597,107.959007107917,564,29,450,19,8,2,2,5,2,12,2
72094,638,619,24.27,45,28,294,7,9,379,294,44,41,219,23620,s,64.8098576987539,45.7981349250944,73.4120365333314,377,24,290,14,6,0,2,4,2,14,0
72095,8049,7447,3.93,572,456,3388.38730581516,89,78,3568.42787135828,3388.38730581516,25.1453303831175,154.895235160004,1386.06311165918,21320,28,2413.50377251828,2257.38997928661,2131.36422927384,4843.57742599552,734.342573586076,3148.4985067855,139,0,12,13,82,32,74,55
72096,1619,1643,27.48,120,132,604,11,29,662,604,9,49,489,27030,s,565.192356514526,497.483009537833,559.886829847844,988,27,761,45,7,8,4,18,8,26,12
72098,512,527,15.05,28,35,234,2,3,296,234,37,25,194,24070,s,44.4876420983336,29.856516726414,51.0319838647551,316,27,242,10,4,0,1,3,2,8,1
72099,641,636,16.83,52,21,247.764926967402,6,1,284.661896664372,247.764926967402,14.3488215488216,22.5481481481483,206.479039622538,25210,s,59.5226809545481,32.7335364379028,71.2063684070183,409.054092564485,23.9200029561226,337.153482096933,10,3,1,2,2,2,10,0
72100,403,410,19.6,28,10,164.860463997244,3,4,196.416577900092,164.860463997244,13.0577023046266,18.498411598221,120.915375667161,24400,s,48.1400627772697,25.387244120192,50.9880169884803,269.752713120249,11.4709472827087,222.573537049726,13,6,1,3,1,2,12,0
72101,670,683,19.26,43,36,269.02550314209,11,6,347.867033196735,269.02550314209,37.5435857403072,41.2979443143379,237.578406049587,24290,s,77.4485509647871,37.2513405789601,70.8975913610873,434.711672577012,26.8466460135815,373.993798452961,16,5,1,4,3,3,13,1
72102,83,95,8.94,2,4,44,2,3,54,44,5,5,38,s,s,8.9251949768102,2,7,54,5,49,2,1,0,0,0,1,2,0
72103,614,608,24.02,24,45,297.632012437059,1,6,445.924695363888,297.632012437059,98.861788617886,49.430894308943,213.860658373808,23660,s,96.0228121400542,46.2287093905705,159.823267430762,350.407852743162,41.173411056732,271.145035850432,21,8,1,1,9,2,14,0
72104,585,582,14.66,41,32,254,10,6,301,254,26,21,181,23220,s,96.4374671614539,52.4186007972164,128.13428318874,351,23,279,10,1,3,2,2,2,7,2
72105,460,501,11.32,21,20,203,3,2,240,203,18,19,171,28090,s,38.1668604201573,19.1366303695924,48.1417637598434,277,13,216,7,0,1,0,3,3,6,0
72106,910,933,7.24,44,22,342.663080141178,4,5,358.199603734886,342.663080141178,6.21460943748336,9.32191415622504,289.488776090595,26580,s,75.2577807749142,61.6468585783323,85.9498579291759,609.034457432348,15.1820275788896,477.034533168432,8,1,0,1,4,2,8,0
72107,341,352,11.97,25,16,147,3,3,179,147,12,20,126,27990,s,29.0629947544305,12.0586669904386,28.1571548853829,224,8,189,8,2,0,4,1,1,8,0
72109,544,604,20.83,39,24,226.671427256363,8,0,284.060514788287,226.671427256363,23.1570002321801,34.2320872997445,172.098549318659,25610,s,61.8290992953688,35.8921681594129,59.3481616915993,350.485886454144,21.6418111430061,266.148695979989,12,5,1,1,2,3,9,0
72110,993,1044,20.45,74,30,391.904116581319,5,8,424.355755270368,391.904116581319,11.8989341859846,20.5527045030642,297.627334485365,24520,s,212.587465908407,171.85220124894,251.728828433242,647.686534794636,34.7788310026172,535.851775383426,24,11,2,1,8,2,19,4
72111,490,494,11.5,26,16,193,2,0,216,193,10,13,165,26630,s,41.7349744204225,21.7730712596431,48.585342985821,336,17,262,12,4,1,3,2,2,10,0
72112,482,478,13.64,35,30,203.015242233786,7,1,247.840144957522,203.015242233786,16.9338521400779,27.8910505836577,165.241792571394,23670,s,55.5791013631943,32.8423035576173,64.8331051101893,304.155622474375,25.6070074420915,228.427324079512,20,7,0,2,7,4,18,0
72113,746,795,9.83,53,15,288.9548971696,3,3,307.012589477293,288.9548971696,7.02243589743591,11.0352564102564,254.791573276513,28160,s,66.6120081018909,38.9688608938235,92.3859766258894,481.456798802635,11.9897344790245,370.343373928811,15,5,0,2,6,2,13,0
72114,250,271,8.94,17,10,107.333422094758,3,2,138.000088761425,107.333422094758,26.020202020202,4.64646464646465,88.0946884446851,25820,s,26.7370022550419,8.23443318570946,42.237092521844,159.836250529483,9.18496044313943,126.99373985438,12,5,0,3,3,1,10,0
72115,942,942,34.92,46,44,428.951388672127,7,13,533.420005369263,428.951388672127,43.6242575218808,60.8443591752548,339.134557052406,24280,s,166.560073521593,120.124498405183,179.428146051489,522.679041727386,24.7733398099206,427.585380685947,26,2,4,7,11,2,19,4
72118,1433,1483,25.33,74,86,655.357777734601,13,14,860.080327911696,655.357777734601,84.2975206611569,120.425029515938,503.266508532726,24670,s,183.970946412671,126.20116426842,217.652121918662,850.258882843837,72.3385120549439,662.269187231464,31,5,3,3,17,3,25,3
72119,1062,1027,20.97,73,28,445.107523541059,10,6,493.553948590653,445.107523541059,20.7627535926833,27.6836714569111,372.835805526856,28120,s,115.697374158948,73.1943192259173,97.2025533036874,678.588372407278,24.6680108600222,552.144460510441,14,3,1,1,6,3,10,1
72120,225,250,4.48,15,11,87,1,2,102,87,10,5,66,25660,s,22.059044189685,10.0557795425604,20.9960551861272,159,14,128,7,4,0,2,0,1,7,0
72121,318,333,18.99,24,13,138.985761589556,2,1,205.31909492289,138.985761589556,45.9230769230769,20.4102564102564,113.398982648718,25090,s,39.8570681110749,12.12541890387,35.8106412473027,191.136644436837,14.9029190677755,148.295532696683,10,8,0,1,0,1,8,0
72122,1076,1047,12.82,72,50,452.652934153058,6,5,520.154109149142,452.652934153058,27.0004699984334,40.50070499765,387.235267724296,25760,s,72.1990662935934,49.6392545213888,81.2063537210318,649.882957684095,23.7156777070565,509.202403737556,16,5,0,3,5,3,13,0
72123,61,71,7.96,4,4,27,1,1,45,27,13,5,23,s,s,3,0,15.0336718096425,39,3,29,1,0,0,0,0,1,1,0
72124,4818,4632,28.5,240,339,2241.75057621293,39,62,2503.40109333474,2241.75057621293,64.3743335775891,197.276183544225,1468.80011511254,24770,11,1510.03219465899,1297.46170958759,1471.63174167999,2774.66177919459,225.001892922456,2126.71971922538,143,4,13,20,89,17,111,28
72125,304,295,21.26,19,11,121.819883254968,0,0,160.057383254968,121.819883254968,18.1125,20.125,99.6716375293927,24740,s,63.6660596024149,44.8523772834074,74.7322746761932,195.509119055791,5.33917703039492,143.872383422329,10,4,2,0,2,2,9,1
72126,290,301,14.7,19,9,122.144487035744,1,4,172.525519939287,122.144487035744,15.8606955437082,34.5203373598356,104.28548750392,24330,s,41.1897452741405,16.930902719365,51.6256400810214,173.745222986397,13.2585324947243,143.217219905016,11,3,0,2,1,5,10,0
72127,1852,1948,10.34,88,60,806,14,16,833,806,4,23,709,27840,s,122.894010410444,89.144183041107,168.182686114284,1104,55,848,16,1,1,0,7,7,13,1
72128,526,526,31.31,26,37,254.292827210511,2,5,349.31832579946,254.292827210511,59.3909366180927,35.6345619708556,215.17661241261,24390,s,58.0953870911911,21.9270365882722,55.9358643425379,312.412558219714,26.0185071974666,244.54658633805,10,4,1,1,3,1,9,0
72129,905,841,5.44,71,18,344.93338228835,15,0,368.328412266128,344.93338228835,2.33950299777781,21.0555269800003,307.555971687247,26830,s,84.5954646965315,52.4385755563147,72.0261574703802,601.449838659821,25.3837715571533,487.962953620131,14,0,0,5,7,2,12,0
72130,736,643,9.48,67,17,271.645442192272,8,6,301.447796370976,271.645442192272,8.27843171630675,21.5239224623976,229.12694501155,29030,s,58.3598370244161,35.2586409174165,43.8579725234426,454.172426913334,16.402298464085,377.614479647818,13,4,2,1,4,2,9,2
72131,577,588,12.11,39,17,242.166260712014,6,4,316.998415965803,242.166260712014,47.9693302908902,26.8628249628985,197.343470571868,25100,s,56.4993903676392,37.3086242089039,57.3358061978329,360.563079948503,20.2415764274951,282.609238608637,10,3,1,0,4,2,8,0
72132,8769,8848,14.96,429,854,4490.07685744839,46,122,5205.83125825291,4490.07685744839,170.730407531354,545.023993273168,2120.44515159199,23720,18,6316.14839717021,5814.1259063941,6299.94674434822,4858.13590274361,487.004059158931,3601.64909660815,401,3,44,14,274,66,273,97
72133,1543,1510,10.07,81,38,605,13,9,647,605,18,24,520,28910,s,134.737522423678,101.938966547277,170.263757075738,1035,43,799,22,3,2,5,9,3,13,2
72134,525,543,17.54,28,26,235.593618321435,5,3,334.813080019158,235.593618321435,64.20082815735,35.0186335403727,188.145928013275,24260,s,57.7561806196942,34.7560903097992,87.2370503347689,326.895045666773,30.2762457809853,259.260218180042,12,2,0,3,5,2,12,0
72135,600,621,13.72,44,24,231.752231817119,8,2,273.055935520823,231.752231817119,14.1037037037036,27.1999999999998,210.6294057387,24670,s,65.1058815311015,46.1009872353793,71.1253713058113,362.515737257909,19.8974770779458,283.499391477633,6,0,1,2,1,2,6,0
72136,309,327,11.46,19,7,128.279918854119,4,2,151.897769776952,128.279918854119,9.8407712178469,13.7770797049857,105.614136007594,26510,s,47.7251602603304,25.6950557862134,54.6267947480328,204.230685324444,13.1410153524918,176.167124090829,8,4,0,0,2,2,8,0
72137,2189,2220,86.7,129,107,934.078306438043,18,11,1116.98514317588,934.078306438043,115.286733458997,67.620103278835,789.620874140736,26010,s,258.906687074613,174.754835202468,272.774113915235,1239.47691467333,63.0040345018055,992.764802531022,36,8,4,3,15,6,26,4
72138,2909,3026,29.2,163,353,1407.48720843611,14,70,1801.80700218112,1407.48720843611,134.672060705264,259.647733039749,904.55451687712,23250,s,1053.19619650766,878.169933420955,1005.43088557404,1510.07777887483,151.229226935021,1123.16889600068,104,11,3,10,63,17,72,16
72139,995,1004,16.31,55,36,419.737002607014,12,13,480.071066015152,419.737002607014,15.9372997681873,44.3967636399503,305.3077693306,24100,s,162.923150518099,123.893248352491,154.800797617432,592.186163584632,36.4363281108096,468.640221210961,25,7,2,4,9,3,19,2
72141,889,967,12.88,63,47,388.362952025614,8,7,460.150091715192,388.362952025614,31.3436807095341,40.443458980044,300.53218150236,25040,s,64.7675586883285,43.6998187877575,80.8655338778575,569.104161990922,44.5930955575276,456.769333015365,16,0,1,3,10,2,12,2
72142,141,160,5.38,11,5,68.5684931506849,0,1,86.9729875327074,68.5684931506849,10.2247191011236,8.17977528089888,62.7739726027397,23940,s,21.6667279480372,10.0776868521468,16.996138996139,87.8835616438356,8.69178082191781,73.3972602739726,6,2,0,0,1,3,5,0
72143,1941,1920,27.26,89,342,810.715514770236,14,55,998.311928361682,810.715514770236,62.8935953081147,124.702818283331,508.013728334592,23840,s,931.206292277677,799.802979427826,824.393515000184,987.923937563149,88.8057952548129,763.804812800372,64,7,6,9,28,14,42,17
72144,339,334,25.38,22,45,164.764297991521,0,7,330.660251748746,164.764297991521,124.421965317919,41.4739884393064,143.785403618763,23710,s,35.5182238394955,17.9222617484957,37.3125087300324,181.200773713538,15.109056348124,142.949593589724,11,4,1,1,4,1,10,0
72145,384,394,7.45,21,17,173,3,1,200,173,5,22,140,23830,s,28.2655135456586,16.1460000511059,58.3533213552285,230,18,171,10,3,1,3,2,1,8,1
72146,3200,3015,12.18,220,80,1268,28,28,1305,1268,6,31,1114,27470,s,320.130201281098,230.18035441314,292.642635359858,1858,61,1457,56,0,2,14,33,7,45,4
72147,1285,1082,7.88,101,39,519,10,8,632,519,87,26,446,26700,s,96.3307771055532,62.3629284547852,95.9538169008254,828,44,678,24,5,1,3,9,6,17,2
72148,80,85,5.68,1,4,33,1,1,41.3333333333333,33,2.77777777777778,5.55555555555556,28,s,s,19.8396019088098,8.84987071447084,15.1916401804739,52,3,39,5,3,0,0,1,1,5,0
72149,597,654,23.53,32,13,241.917592763684,6,2,300.917592763684,241.917592763684,15,44,197.496240268233,25210,s,180.408039930712,139.796490654019,174.804461584036,397.735332875033,21.7224096746104,297.018430125473,24,6,4,3,10,1,22,1
72150,1275,1286,10.39,101,37,498,14,7,519,498,4,17,434,27340,s,201.253728596058,162.980088016093,190.229020418502,797,28,653,36,3,6,8,14,5,26,5
72151,1142,1156,20.66,59,37,499.079059250955,11,5,593.798386982049,499.079059250955,33.6100840336137,61.1092436974794,354.78479330257,25320,s,129.268269733037,94.0208289213829,145.077056240176,751.222345787792,40.4528214355008,559.109202820424,21,10,0,3,4,4,17,3
72152,412,474,5.72,11,34,188.30621814455,6,4,225.981431819763,188.30621814455,21.8119658119658,15.8632478632479,166.238477276216,26330,s,42.5736750276685,33.8093527078575,45.9824775305881,229.878736899401,9.35306947546426,162.051001553524,5,1,0,1,2,1,4,1
72153,552,572,26.41,27,39,264.3464100003,5,3,385.857745012895,264.3464100003,69.869017632242,51.6423173803528,215.672769767694,22820,s,82.6360118247434,48.2580516819069,102.028754589482,322.01544649636,44.6961493435596,257.307751521222,15,5,1,0,6,3,14,0
72154,15081,15163,74.21,595,1159,7268.41828325295,93,213,8018.26483456959,7268.41828325295,180.341055621676,569.505495694966,4058.75371391985,24300,16,7623.5874475485,6777.36043164964,7211.79607824544,9048.76540892925,837.426408991501,6381.40953557066,555,11,42,39,385,78,378,129
72155,4260,4479,22.25,219,288,1801.37157975458,35,30,1911.50964567646,1801.37157975458,32.1777243514284,77.9603415704529,1495.42210549658,27340,s,653.368105729114,528.413179064795,718.88243332445,2546.60908317758,115.281592534269,1971.72199895517,80,6,8,13,37,16,62,13
72156,920,970,22.09,54,33,390.901836860502,7,5,468.715790348873,390.901836860502,33.3488372093022,44.4651162790696,311.082777552318,25110,s,134.236858158637,100.435834093725,145.567592347179,591.261143169995,41.4913381563116,486.989993447158,14,1,2,3,6,2,11,2
72157,695,737,7.63,50,24,296.95780299196,7,5,321.106409803106,296.95780299196,7.0433436532508,17.1052631578948,270.455190607478,28000,s,19.6475286815394,11.6910453118159,48.9471623553085,414.360407716036,23.8444955837401,341.53558231567,7,0,1,1,3,2,6,1
72158,817,847,22.88,56,40,356.415714752402,6,4,471.889941556526,356.415714752402,57.235051546392,58.2391752577322,298.07036438688,24280,s,89.5040333860006,62.4708607060564,85.3074465859889,510.522753713863,38.7573507544056,401.653813216407,19,2,0,1,12,4,14,1
72160,585,606,22.64,31,26,247,6,8,326,247,37,42,203,25400,s,105.437005718508,78.8600185021464,86.9120170916072,363,24,287,13,5,0,0,6,2,7,6
72161,938,903,18.32,44,66,473,3,6,579,473,62,44,377,24260,s,115.728066712558,74.746795809104,108.409555698521,499,38,377,16,2,1,2,8,3,13,2
72163,484,510,13.48,40,20,192.826512056164,8,5,222.960440627593,192.826512056164,12.0535714285715,18.0803571428572,147.364235759926,25590,s,60.8821050741942,30.1220904506504,51.1044149448783,304.494537138799,23.5494612966981,253.123752335945,9,6,0,1,0,2,7,1
72164,65,70,1.6,3,3,26.8253968253968,1,2,39.8253968253968,26.8253968253968,8,5,25.7936507936508,s,s,4.12698412698412,2.06349206349206,8.02642438925904,40.2380952380952,0,31.9841269841269,1,0,0,0,0,1,1,0
72165,1937,1917,24.11,116,82,814.873632692486,19,17,891.99716025154,814.873632692486,27.8501627296586,49.273364829396,708.859573604438,26120,s,147.248749243171,85.5435590043265,155.856104797385,1163.93336102414,60.6117375475963,912.029137822839,19,0,3,3,11,2,17,2
72166,295,331,6.4,19,11,128.794130033344,2,0,148.875488751328,128.794130033344,6.69378623932795,13.3875724786559,106.587064787535,25470,s,37.4754978150413,24.4060739976913,35.6140501520172,196.339264998897,9.21956293069242,158.363711855186,10,2,1,0,5,2,10,0
72167,703,732,10.49,50,18,260.991744341461,4,2,277.767905893038,260.991744341461,2.51642423273657,14.2597373188406,209.932089428146,25990,s,249.466521127881,233.170949253911,221.50681594351,463.822822929723,14.7222819672798,382.764669981848,20,2,2,2,12,2,12,6
72168,2100,2185,15.85,118,196,1002.02338386505,21,23,1172.49695115698,1002.02338386505,47.7325988417418,122.740968450193,643.548859330776,23680,s,1291.96007103031,1179.45222545715,1293.66000619738,1163.35193152321,73.2827045097752,883.367256433137,74,1,7,8,44,14,50,16
72169,1496,1467,18.47,92,44,597.77084901782,17,8,646.078176822863,597.77084901782,15.316957596721,32.9903702083222,518.49957132421,27340,s,169.668369549369,113.643823298871,135.909563179643,937.843670047831,35.9598728120211,776.879088082206,30,8,1,7,10,4,24,2
72170,175,182,8.71,10,8,80.6179775280899,4,1,108.699738534379,80.6179775280899,14.5250487963565,13.5567122099328,69.8033707865168,22920,s,23.8201637749464,13.9879938827165,32.7511005270203,104.213483146067,8.84831460674157,86.5168539325842,8,1,0,2,4,1,7,0
72171,104,101,8.24,8,5,59,0,1,77,59,11,7,52,s,s,9.06863370525941,4.04431029293805,14.0662803604495,55,4,41,4,2,0,0,1,1,4,0
72172,1454,1445,12.23,77,70,621.746684049087,15,5,703.604207732301,621.746684049087,33.3493615005685,48.5081621826451,459.062526442039,24680,s,251.604681653882,212.536486864358,356.797465068153,882.539676077441,47.8921719536313,680.930181609543,30,5,4,7,9,5,22,6
72173,1233,1234,18.77,58,47,536.314339141133,6,12,619.606704085928,536.314339141133,51.8037879534703,31.4885769913251,450.375669559925,25610,s,626.33317634534,569.415642327522,591.088034023109,701.020785010639,41.6257750844378,516.625959638774,42,1,8,7,24,2,24,12
72174,105,107,6.78,9,3,51.5277777777778,3,1,60.5277777777778,51.5277777777778,4.5,4.5,41.8055555555555,s,s,15.8562544467227,4.53923833447244,15.210212151354,70,6.80555555555555,58.3333333333333,7,4,0,1,1,1,6,0
72175,1524,1568,49.39,68,82,730.940521227617,11,14,946.342419161639,730.940521227617,150.973651676971,64.4282462570513,556.706596566851,24070,s,461.75680502497,367.856668730824,416.163411699942,860.675926837403,50.5302299531914,649.080660035272,48,12,6,2,22,6,38,7
72176,4016,4344,68.36,154,433,1984.66330245006,26,63,2407.05080887753,1984.66330245006,89.5059239810588,332.88158244641,1360.01818719081,22820,17,1512.43772308254,1283.28014841572,1510.77733764197,2077.92016580294,186.108626705064,1528.21931680865,157,12,18,17,96,14,119,28
