id_election,annee,code_commune,population_totale,revenu_median,taux_pauvrete,taux_chomage,nb_entreprises,taux_faits_securite_pour_mille
2012_pres_t1,2012,72148,80,,,11.666667,5,0
2012_pres_t1,2012,72149,597,25210,,5.623472,24,0
2012_pres_t1,2012,72150,1275,27340,,4.353083,36,0
2012_pres_t1,2012,72151,1142,25320,,4.842615,21,0
2012_pres_t1,2012,72152,412,26330,,6.440678,5,0
2012_pres_t1,2012,72153,552,22820,,7.042254,15,0
2012_pres_t1,2012,72154,15081,24300,16,9.268917,555,2.833061
2012_pres_t1,2012,72155,4260,27340,,5.816993,80,2.346052
2012_pres_t1,2012,72156,920,25110,,3.521127,14,0
2012_pres_t1,2012,72157,695,28000,,2.603037,7,0
2012_pres_t1,2012,72158,817,24280,,7.302231,19,0
2012_pres_t1,2012,72159,,,,,,
2012_pres_t1,2012,72160,585,25400,,9.017032,13,0
2012_pres_t1,2012,72161,938,24260,,5.219207,16,0
2012_pres_t1,2012,72162,,,,,,
2012_pres_t1,2012,72163,484,25590,,7.77027,9,0
2012_pres_t1,2012,72164,65,,,2.272727,1,0
2012_pres_t1,2012,72165,1937,26120,,4.88959,19,0
2012_pres_t1,2012,72166,295,25470,,6.521739,10,0
2012_pres_t1,2012,72167,703,25990,,5.316973,20,0
2012_pres_t1,2012,72168,2100,23680,,4.626049,74,0
2012_pres_t1,2012,72169,1496,27340,,4.34333,30,0
2012_pres_t1,2012,72170,175,22920,,5.042017,8,0
2012_pres_t1,2012,72171,104,,,5.172414,4,0
2012_pres_t1,2012,72172,1454,24680,,5.607286,30,0
2012_pres_t1,2012,72173,1233,25610,,6.132666,42,0
2012_pres_t1,2012,72174,105,,,9.722222,7,0
2012_pres_t1,2012,72175,1524,24070,,6.299017,48,0
2012_pres_t1,2012,72176,4016,22820,17,9.448066,157,1.412017
2012_pres_t1,2012,72177,336,25040,,9.649123,8,0
2012_pres_t1,2012,72178,197,22890,,8.108108,7,0
2012_pres_t1,2012,72179,1881,22980,,8.477509,40,0
2012_pres_t1,2012,72180,5080,21870,23,10.152769,199,
2012_pres_t1,2012,72181,145182,23610,22.9,11.142891,4806,2.408789
2012_pres_t1,2012,72182,1550,24440,,9.423503,36,3.457134
2012_pres_t1,2012,72183,1063,23230,,7.145653,34,0
2012_pres_t1,2012,72184,346,26440,,6.944444,21,0
2012_pres_t1,2012,72185,658,24610,,7.616708,8,0
2012_pres_t1,2012,72186,879,24910,,7.530648,32,0
2012_pres_t1,2012,72187,1618,24200,,6.910336,22,0
2012_pres_t1,2012,72188,159,26270,,5.714286,3,0
2012_pres_t1,2012,72189,2038,22490,,7.084564,80,0
2012_pres_t1,2012,72190,287,26770,,5.025126,9,0
2012_pres_t1,2012,72191,3186,24330,,8.537279,67,0
2012_pres_t1,2012,72192,105,24730,,3.076923,2,0
2012_pres_t1,2012,72193,446,25940,,2.755906,14,0
2012_pres_t1,2012,72194,272,23940,,11.176471,7,0
2012_pres_t1,2012,72195,1853,25110,,6.47482,27,0
2012_pres_t1,2012,72196,735,24280,,7.692308,13,0
2012_pres_t1,2012,72197,679,25340,,4.867257,11,0
2012_pres_t1,2012,72198,2631,29340,,4.285714,65,0
2012_pres_t1,2012,72199,266,26090,,5.223881,14,0
2012_pres_t1,2012,72200,3699,26990,,6.551571,79,
2012_pres_t1,2012,72201,234,23150,,14.880952,5,0
2012_pres_t1,2012,72202,207,23580,,6.293706,7,0
2012_pres_t1,2012,72203,,,,,,
2012_pres_t1,2012,72204,517,25280,,8.403361,21,0
2012_pres_t1,2012,72205,1833,25750,,4.318626,33,0
2012_pres_t1,2012,72207,,,,,,
2012_pres_t1,2012,72208,369,25160,,4.806679,28,0
2012_pres_t1,2012,72209,313,23670,,8.888889,8,0
2012_pres_t1,2012,72210,299,24850,,4.21769,8,0
2012_pres_t1,2012,72211,633,22740,,6.905371,22,0
2012_pres_t1,2012,72212,697,23920,,8.849558,15,0
2012_pres_t1,2012,72213,5299,25520,,5.359199,112,1.396401
2012_pres_t1,2012,72214,12,,,0,1,0
2012_pres_t1,2012,72215,1023,24270,,5.965853,22,0
2012_pres_t1,2012,72216,593,24970,,3.16092,12,0
2012_pres_t1,2012,72217,2463,29610,,4.887781,70,0
2012_pres_t1,2012,72218,302,25420,,4.878049,5,0
2012_pres_t1,2012,72219,768,26080,,6.725287,29,0
2012_pres_t1,2012,72220,876,24550,,7.789643,12,0
2012_pres_t1,2012,72221,361,23270,,9.637476,7,0
2012_pres_t1,2012,72222,255,24770,,14.130435,7,0
2012_pres_t1,2012,72223,2585,24530,,6.993007,78,0
2012_pres_t1,2012,72224,529,25250,,9.345794,6,0
2012_pres_t1,2012,72225,671,24730,,6.802721,16,0
2012_pres_t1,2012,72226,1325,25420,,6.67319,22,0
2012_pres_t1,2012,72227,33,,,0,4,0
2012_pres_t1,2012,72228,1998,25950,,5.275577,45,2.01451
2012_pres_t1,2012,72229,449,22340,,9.206349,8,0
2012_pres_t1,2012,72230,1038,27060,,3.96757,16,0
2012_pres_t1,2012,72231,5367,26780,,3.537507,101,0
2012_pres_t1,2012,72232,707,26150,,5.390836,5,0
2012_pres_t1,2012,72233,71,,,7.692308,1,0
2012_pres_t1,2012,72234,346,24520,,5.485232,7,0
2012_pres_t1,2012,72235,373,23660,,6.451613,17,0
2012_pres_t1,2012,72236,191,29700,,5.755396,5,0
2012_pres_t1,2012,72237,505,25230,,8.135593,7,0
2012_pres_t1,2012,72238,74,,,4.545455,1,0
2012_pres_t1,2012,72239,597,26150,,4.987762,20,0
2012_pres_t1,2012,72240,,,,,,
2012_pres_t1,2012,72241,2928,25880,,6.925168,87,4.862896
2012_pres_t1,2012,72243,1614,24430,,8.090104,34,0
2012_pres_t1,2012,72244,2900,25340,,4.942181,53,0
2012_pres_t1,2012,72245,669,24390,,6.651885,7,0
2012_pres_t1,2012,72246,193,25310,,5.633803,3,0
2012_pres_t1,2012,72247,1333,29410,,5,27,0
2012_pres_t1,2012,72248,808,24110,,4.576659,16,0
2012_pres_t1,2012,72249,805,26710,,3.91791,13,0
2012_pres_t1,2012,72250,160,26740,,12.030075,7,0
2012_pres_t1,2012,72251,390,25670,,11.06383,8,0
2012_pres_t1,2012,72252,1108,24300,,6.65922,28,0
2012_pres_t1,2012,72253,2546,27540,,5.526182,74,0
2012_pres_t1,2012,72254,263,25030,,5.389222,9,0
2012_pres_t1,2012,72255,791,23740,,7.444668,16,0
2012_pres_t1,2012,72256,808,23950,,5.769231,20,0
2012_pres_t1,2012,72257,2352,32460,,4.004486,72,2.642162
2012_pres_t1,2012,72258,,,,,,
2012_pres_t1,2012,72259,270,25880,,4.739336,14,0
2012_pres_t1,2012,72260,3492,27920,,4.892289,181,5.391805
2012_pres_t1,2012,72261,301,27010,,2.912621,9,0
2012_pres_t1,2012,72262,2052,24130,,7.188532,70,0
2012_pres_t1,2012,72264,12194,21680,23,12.213685,441,1.313731
2012_pres_t1,2012,72265,246,22280,,6.024096,9,0
2012_pres_t1,2012,72266,764,25590,,6.872038,14,0
2012_pres_t1,2012,72267,916,25670,,7.006369,18,0
2012_pres_t1,2012,72268,709,24930,,5.168539,3,0
2012_pres_t1,2012,72269,2969,23240,,8.569941,129,0
2012_pres_t1,2012,72270,185,26880,,9.401709,4,0
2012_pres_t1,2012,72271,881,24600,,7.308271,10,0
2012_pres_t1,2012,72272,326,24680,,3.365385,5,0
2012_pres_t1,2012,72273,231,24640,,6.349206,4,0
2012_pres_t1,2012,72274,214,25500,,7.2,8,0
2012_pres_t1,2012,72275,1517,27190,,4.679144,24,0
2012_pres_t1,2012,72276,1884,24020,,8.384279,47,0
2012_pres_t1,2012,72277,113,26450,,5.882353,1,0
2012_pres_t1,2012,72278,750,23170,,9.677113,24,0
2012_pres_t1,2012,72279,171,23220,,4.716981,5,0
2012_pres_t1,2012,72280,2228,28730,,3.608285,24,0
2012_pres_t1,2012,72281,450,24510,,7.04698,10,0
2012_pres_t1,2012,72282,519,22970,,7.166124,17,0
2012_pres_t1,2012,72283,346,22590,,10.084034,16,0
2012_pres_t1,2012,72284,,,,,,
2012_pres_t1,2012,72286,392,26070,,9.756098,5,0
2012_pres_t1,2012,72287,,,,4.587156,,
2012_pres_t1,2012,72288,,,,,,
2012_pres_t1,2012,72289,1964,25660,,5.297971,52,0
2012_pres_t1,2012,72290,1810,25430,,5.772281,23,0
2012_pres_t1,2012,72291,955,23600,,5.893186,20,0
2012_pres_t1,2012,72292,225,27420,,9.210526,4,0
2012_pres_t1,2012,72293,612,25970,,4.012283,5,0
2012_pres_t1,2012,72294,474,24870,,7.48503,24,0
2012_pres_t1,2012,72295,511,26210,,3.560831,15,0
2012_pres_t1,2012,72296,741,25700,,5.139186,9,0
2012_pres_t1,2012,72297,536,25440,,6.752412,8,0
2012_pres_t1,2012,72298,,,,6.156116,,
2012_pres_t1,2012,72299,2471,25350,,7.051282,33,3.787298
2012_pres_t1,2012,72300,2712,26070,,4.445317,63,0
2012_pres_t1,2012,72301,,,,,,
2012_pres_t1,2012,72302,172,26460,,3.333333,3,0
2012_pres_t1,2012,72303,740,23830,,6.709957,17,0
2012_pres_t1,2012,72304,,,,,,
2012_pres_t1,2012,72305,914,24310,,3.372681,21,0
2012_pres_t1,2012,72306,1325,26370,,6.071871,18,0
2012_pres_t1,2012,72307,238,26650,,3.305785,3,0
2012_pres_t1,2012,72308,2090,26480,,5.010777,41,
2012_pres_t1,2012,72309,276,24040,,3.125,4,0
2012_pres_t1,2012,72310,2002,31410,,3.357372,67,0
2012_pres_t1,2012,72311,339,22090,,5.882353,6,0
2012_pres_t1,2012,72312,225,24380,,3.333333,7,0
2012_pres_t1,2012,72313,212,26140,,6.47482,2,0
2012_pres_t1,2012,72314,363,24020,,3.464335,11,0
2012_pres_t1,2012,72315,832,24430,,5.295316,15,0
2012_pres_t1,2012,72316,705,24150,,7.783019,17,0
2012_pres_t1,2012,72317,498,24670,,5.247813,14,0
2012_pres_t1,2012,72318,,,,,,
2012_pres_t1,2012,72319,729,26210,,3.917051,13,0
2012_pres_t1,2012,72320,2773,30250,,3.462194,175,0
2012_pres_t1,2012,72321,499,25700,,4.98615,10,0
2012_pres_t1,2012,72322,223,27490,,8.609272,10,0
2012_pres_t1,2012,72323,438,25640,,6.737589,12,0
2012_pres_t1,2012,72324,503,23910,,9.415584,9,0
2012_pres_t1,2012,72325,822,24010,,6.349427,24,0
2012_pres_t1,2012,72326,218,25620,,7.482993,6,0
2012_pres_t1,2012,72327,268,25540,,7.692308,8,0
2012_pres_t1,2012,72328,3865,29840,,5.378491,126,3.213367
2012_pres_t1,2012,72329,4042,27980,,4.823469,98,0
2012_pres_t1,2012,72330,447,22110,,8.896185,14,0
2012_pres_t1,2012,72331,584,24650,,6.476684,11,0
2012_pres_t1,2012,72332,599,24390,,4.961037,16,0
2012_pres_t1,2012,72333,432,23250,,8.389262,7,0
2012_pres_t1,2012,72334,2192,22320,,10.997643,112,0
2012_pres_t1,2012,72335,1080,26890,,3.409091,23,0
2012_pres_t1,2012,72336,1229,27470,,3.812389,108,0
2012_pres_t1,2012,72337,832,23240,,8.445298,18,0
2012_pres_t1,2012,72338,822,27320,,4.245283,8,0
2012_pres_t1,2012,72339,646,27920,,5.686275,8,0
2012_pres_t1,2012,72340,1237,26330,,5.376344,13,0
2012_pres_t1,2012,72341,604,27150,,3.037844,18,0
2012_pres_t1,2012,72342,160,29690,,3.252033,6,0
2012_pres_t1,2012,72343,606,24430,,4.86618,16,0
2012_pres_t1,2012,72344,2821,28110,,4.701789,74,0
2012_pres_t1,2012,72345,339,26670,,6.140351,3,0
2012_pres_t1,2012,72346,4628,25460,,6.585202,111,1.977812
2012_pres_t1,2012,72347,289,26050,,3.645833,8,0
2012_pres_t1,2012,72348,132,23990,,2.150538,2,0
2012_pres_t1,2012,72349,521,25830,,4.615385,9,0
2012_pres_t1,2012,72350,3043,26590,,5.93047,69,1.338914
2012_pres_t1,2012,72351,1017,25010,,6.547496,34,0
2012_pres_t1,2012,72352,143,23270,,3.797468,3,0
2012_pres_t1,2012,72353,215,27360,,5.882353,5,0
2012_pres_t1,2012,72354,165,24670,,5.940594,9,0
2012_pres_t1,2012,72355,119,,,7.272727,1,0
2012_pres_t1,2012,72356,398,23360,,5.101922,9,0
2012_pres_t1,2012,72357,741,24570,,5.868545,23,0
2012_pres_t1,2012,72358,1653,24170,,6.901101,43,0
2012_pres_t1,2012,72359,1412,26270,,5.376344,20,0
2012_pres_t1,2012,72360,1639,30000,,5.507559,42,0
2012_pres_t1,2012,72361,510,23770,,12.18638,15,0
2012_pres_t1,2012,72362,169,26470,,5.813953,3,0
2012_pres_t1,2012,72363,1669,24560,,6.686627,53,0
2012_pres_t1,2012,72364,1383,24520,,7.874016,42,0
2012_pres_t1,2012,72366,304,25300,,8,13,0
2012_pres_t1,2012,72367,778,24250,,5.497647,13,0
2012_pres_t1,2012,72368,287,25010,,9.934003,9,0
2012_pres_t1,2012,72369,586,24500,,9.090909,15,0
2012_pres_t1,2012,72370,339,22820,,6.451613,8,0
2012_pres_t1,2012,72372,77,,,11.111111,3,0
2012_pres_t1,2012,72373,2508,24840,,5.083642,101,1.545173
2012_pres_t1,2012,72374,137,24310,,12.121212,4,0
2012_pres_t1,2012,72375,517,26050,,4.398827,16,0
2012_pres_t1,2012,72376,651,26210,,3.694581,19,0
2012_pres_t1,2012,72377,1035,25490,,6.885246,37,0
2012_pres_t1,2012,72378,1383,26070,,5.874369,33,0
2012_pres_t1,2012,72379,203,24660,,8.219178,10,0
2012_pres_t1,2012,72380,899,26080,,6.132539,23,0
2012_pres_t1,2012,72381,1350,26260,,4.757334,33,0
2012_pres_t1,2012,72382,1526,25580,,5.836576,30,0
2012_pres_t1,2012,72383,131,27000,,4.545455,2,0
2012_pres_t1,2012,72384,,,,,,
2012_pres_t1,2012,72385,1734,25590,,5.777088,23,0
2012_pres_t1,2012,72386,4187,29910,,5.486488,92,5.098583
2012_pres_t1,2012,85001,2808,25770,,8.223741,165,7.921736
2012_pres_t1,2012,85002,2207,26180,,8.325171,66,0
2012_pres_t1,2012,85003,10218,26220,7,6.120873,392,3.973956
2012_pres_t1,2012,85004,2966,25740,,8.607915,76,
2012_pres_t1,2012,85005,1035,25310,,7.03125,47,0
2012_pres_t1,2012,85006,2028,24780,,8.622707,55,0
2012_pres_t1,2012,85008,7129,26810,7,4.875282,164,3.264988
2012_pres_t1,2012,85009,1118,24350,,6.775609,17,0
2012_pres_t1,2012,85010,1408,25080,,9.562842,36,0
2012_pres_t1,2012,85011,1790,27310,,8.788853,58,0
2012_pres_t1,2012,85012,2356,25590,,9.703024,112,1.277839
2012_pres_t1,2012,85013,1551,26070,,6.784261,26,0
2012_pres_t1,2012,85014,1161,24160,,5.23998,29,0
2012_pres_t1,2012,85015,1654,26120,,5.045278,35,0
2012_pres_t1,2012,85016,2366,26040,,4.788978,66,0
2012_pres_t1,2012,85017,2406,25700,,4.428517,58,0
2012_pres_t1,2012,85018,3955,24610,,4.588435,149,1.233499
2012_pres_t1,2012,85019,6239,26810,,3.921779,193,6.098392
2012_pres_t1,2012,85020,4059,26570,,3.496257,91,0
2012_pres_t1,2012,85021,,,,3.925354,,
2012_pres_t1,2012,85022,1320,25030,,7.001522,28,0
2012_pres_t1,2012,85023,449,25070,,7.462687,12,0
2012_pres_t1,2012,85024,2215,25020,,6.20229,39,0
2012_pres_t1,2012,85025,2295,25770,,5.539775,70,0
2012_pres_t1,2012,85026,1465,24990,,8.944954,53,0
2012_pres_t1,2012,85027,,,,,,
2012_pres_t1,2012,85028,595,26280,,6.976744,11,0
2012_pres_t1,2012,85029,2169,24540,,4.471899,138,1.70775
2012_pres_t1,2012,85030,,,,,,
2012_pres_t1,2012,85031,3170,24570,,5.140161,83,0
2012_pres_t1,2012,85033,717,23840,,4.609218,16,0
2012_pres_t1,2012,85034,3471,25500,,5.917183,105,0
2012_pres_t1,2012,85035,5139,28160,,7.527594,204,1.155806
2012_pres_t1,2012,85036,587,24790,,11.023622,12,0
2012_pres_t1,2012,85037,,,,,,
2012_pres_t1,2012,85038,2916,26670,,5.393657,62,0
2012_pres_t1,2012,85039,4015,25600,,6.142803,70,0
2012_pres_t1,2012,85040,1100,23790,,6.871181,21,0
2012_pres_t1,2012,85041,,,,,,
2012_pres_t1,2012,85042,1909,24010,,7.210089,54,2.818015
2012_pres_t1,2012,85043,,,,,,
2012_pres_t1,2012,85044,,,,,,
2012_pres_t1,2012,85045,1103,25210,,11.192661,29,0
2012_pres_t1,2012,85046,3883,26420,,5.579126,125,3.551899
2012_pres_t1,2012,85047,22890,25830,10.4,8.11901,1078,1.622099
2012_pres_t1,2012,85048,,,,,,
2012_pres_t1,2012,85049,1816,24330,,9.056604,33,0
2012_pres_t1,2012,85050,2041,23860,,9.784736,32,0
2012_pres_t1,2012,85051,8518,24630,11,8.469055,346,3.811967
2012_pres_t1,2012,85052,,,,,,
2012_pres_t1,2012,85053,,,,,,
2012_pres_t1,2012,85054,1083,23930,,8.013937,14,0
2012_pres_t1,2012,85055,1108,25210,,6.346484,10,0
2012_pres_t1,2012,85056,394,24440,,6.214689,11,0
2012_pres_t1,2012,85058,792,27120,,5.012531,20,0
2012_pres_t1,2012,85059,2590,22720,,8.510873,124,0
2012_pres_t1,2012,85060,,,,,,
2012_pres_t1,2012,85061,1550,25950,,2.937916,23,0
2012_pres_t1,2012,85062,1144,24560,,7.9566,27,0
2012_pres_t1,2012,85063,,,,,,
2012_pres_t1,2012,85064,2559,25850,,3.639048,71,0
2012_pres_t1,2012,85065,3648,25150,,2.802476,104,0
2012_pres_t1,2012,85066,847,24180,,2.92887,10,0
2012_pres_t1,2012,85067,1002,25610,,5.237316,46,0
2012_pres_t1,2012,85069,,,,,,
2012_pres_t1,2012,85070,3416,25180,,8.436445,116,0
2012_pres_t1,2012,85071,3708,24800,,8.108108,83,0
2012_pres_t1,2012,85072,1047,24870,,4.975124,21,0
2012_pres_t1,2012,85073,1025,25320,,4.258944,26,0
2012_pres_t1,2012,85074,229,24260,,12.295082,3,0
2012_pres_t1,2012,85076,5659,27940,,4.798295,144,0
2012_pres_t1,2012,85077,492,23010,,13.6,8,0
2012_pres_t1,2012,85078,731,24460,,7.512471,24,0
2012_pres_t1,2012,85080,1757,25000,,6.84181,36,0
2012_pres_t1,2012,85081,4535,27360,,5.089711,163,0
2012_pres_t1,2012,85082,2984,25420,,3.351699,95,0
2012_pres_t1,2012,85083,1643,24800,,5.785474,66,0
2012_pres_t1,2012,85084,6835,25780,7,4.998905,377,1.292653
2012_pres_t1,2012,85086,1704,24630,,8.344516,42,0
2012_pres_t1,2012,85087,205,20510,,10.31746,5,0
2012_pres_t1,2012,85088,4978,28060,,6.164902,78,0
2012_pres_t1,2012,85089,5411,26360,,5.051364,132,0
2012_pres_t1,2012,85090,6401,24910,,4.510125,194,0.59023
2012_pres_t1,2012,85091,,,,,,
2012_pres_t1,2012,85092,13806,24230,17,10.84561,674,4.27899
2012_pres_t1,2012,85093,1242,25140,,6.159895,28,0
2012_pres_t1,2012,85094,1176,24430,,5.932203,41,0
2012_pres_t1,2012,85095,2128,24400,,7.819672,44,0
2012_pres_t1,2012,85096,5413,25600,,6.804124,161,2.431477
2012_pres_t1,2012,85097,3223,25760,,3.724694,78,0
2012_pres_t1,2012,85098,1963,26660,,5.272565,29,2.46837
2012_pres_t1,2012,85099,1144,25220,,7.256637,15,0
2012_pres_t1,2012,85100,2216,27060,,5.536793,62,0
2012_pres_t1,2012,85101,484,24470,,7.353768,8,0
2012_pres_t1,2012,85102,725,23410,,6.677093,6,0
2012_pres_t1,2012,85103,2216,25540,,8.801051,39,0
2012_pres_t1,2012,85104,910,25290,,7.727273,26,0
2012_pres_t1,2012,85105,516,22680,,8.035714,9,0
2012_pres_t1,2012,85106,1335,26470,,6.924536,111,0
2012_pres_t1,2012,85107,,,,,,
2012_pres_t1,2012,85108,3437,26870,,3.934672,87,0
2012_pres_t1,2012,85109,16589,26010,8,5.859631,837,1.390861
2012_pres_t1,2012,85110,903,23270,,3.409043,27,0
2012_pres_t1,2012,85111,1505,23570,,5.606407,34,0
2012_pres_t1,2012,85112,2805,26850,,8.503203,80,0
2012_pres_t1,2012,85113,4887,26500,,10.06022,308,0
2012_pres_t1,2012,85114,3046,28440,,8.010118,146,2.206576
2012_pres_t1,2012,85115,647,24390,,7.105263,21,0
2012_pres_t1,2012,85116,483,25200,,4.405286,15,0
2012_pres_t1,2012,85117,601,25300,,8.266767,17,0
2012_pres_t1,2012,85118,2285,27090,,6.928564,44,0
2012_pres_t1,2012,85119,2572,26170,,3.886786,68,0
2012_pres_t1,2012,85120,1512,25400,,6.891702,36,0
2012_pres_t1,2012,85121,1050,23070,,8.29618,25,0
2012_pres_t1,2012,85123,296,24930,,9.69697,4,0
2012_pres_t1,2012,85125,383,23820,,7.114625,10,0
2012_pres_t1,2012,85126,1360,26360,,6.680279,27,0
2012_pres_t1,2012,85127,2442,27200,,8.025177,118,0
2012_pres_t1,2012,85128,9450,24440,15,10.205877,424,7.190614
2012_pres_t1,2012,85129,3671,25760,,4.055155,88,0
2012_pres_t1,2012,85130,1754,25090,,9.103255,47,0
2012_pres_t1,2012,85131,1461,25220,,5.928854,26,0
2012_pres_t1,2012,85132,757,24960,,7.311828,21,0
2012_pres_t1,2012,85133,895,24100,,7.09069,48,0
2012_pres_t1,2012,85134,240,26070,,5.405405,3,0
2012_pres_t1,2012,85135,2773,24760,,8.457101,99,2.098468
2012_pres_t1,2012,85136,124,21910,,20.833333,2,0
2012_pres_t1,2012,85137,526,25830,,6.269592,11,0
2012_pres_t1,2012,85138,1199,25350,,7.07457,14,0
2012_pres_t1,2012,85139,457,24130,,6.324111,13,0
2012_pres_t1,2012,85140,1489,25100,,3.802672,37,0
2012_pres_t1,2012,85141,681,23850,,5.555556,13,0
2012_pres_t1,2012,85142,1010,25460,,4.813665,16,0
2012_pres_t1,2012,85143,1073,24070,,9.313088,28,0
2012_pres_t1,2012,85144,1560,25940,,2.706,26,0
2012_pres_t1,2012,85145,989,23520,,5.136986,20,0
2012_pres_t1,2012,85146,20754,27250,6.4,5.481037,908,1.343186
2012_pres_t1,2012,85147,1626,24750,,6.037736,31,0
2012_pres_t1,2012,85148,820,25470,,7.528958,11,0
2012_pres_t1,2012,85149,408,22620,,13.389121,10,0
2012_pres_t1,2012,85150,,,,,,
2012_pres_t1,2012,85151,6065,26260,,5.103586,191,
2012_pres_t1,2012,85152,5451,25800,,7.745631,251,
2012_pres_t1,2012,85153,2986,24890,,4.900054,94,0
2012_pres_t1,2012,85154,1749,23830,,6.394849,52,0
2012_pres_t1,2012,85155,5209,28350,,4.521964,200,2.234407
2012_pres_t1,2012,85156,2341,24420,,8.022183,92,0
2012_pres_t1,2012,85157,823,25080,,4.562526,20,0
2012_pres_t1,2012,85158,1211,23570,,5.976676,22,0
2012_pres_t1,2012,85159,2372,24510,,8.214017,70,0
2012_pres_t1,2012,85160,3056,26570,,6.278027,78,0
2012_pres_t1,2012,85161,2546,25880,,6.730503,61,0
2012_pres_t1,2012,85162,2054,25570,,6.352038,68,0
2012_pres_t1,2012,85163,4502,27310,,7.250188,413,0
2012_pres_t1,2012,85164,2293,26430,,7.283514,104,0
2012_pres_t1,2012,85165,1264,,,,0,0
2012_pres_t1,2012,85166,,,,,,
2012_pres_t1,2012,85167,801,26970,,4.085258,9,0
2012_pres_t1,2012,85168,,,,,,
2012_pres_t1,2012,85169,1110,24140,,9.104938,32,0
2012_pres_t1,2012,85171,618,26390,,7.717042,15,0
2012_pres_t1,2012,85172,2210,25110,,7.525672,63,0
2012_pres_t1,2012,85174,684,24150,,6.060606,14,0
2012_pres_t1,2012,85175,678,25380,,4.493958,9,0
2012_pres_t1,2012,85176,1144,26740,,4.111601,23,
2012_pres_t1,2012,85177,1366,23420,,8.848103,28,0
2012_pres_t1,2012,85178,8637,26700,,5.234451,290,0
2012_pres_t1,2012,85179,1234,24740,,9.326425,30,0
2012_pres_t1,2012,85180,,,,,,
2012_pres_t1,2012,85181,643,24220,,6.615082,10,0
2012_pres_t1,2012,85182,5641,24930,10,6.654783,235,0
2012_pres_t1,2012,85184,318,23590,,5.524862,7,0
2012_pres_t1,2012,85185,646,25000,,9.278351,12,0
2012_pres_t1,2012,85186,1018,26220,,5.762023,22,0
2012_pres_t1,2012,85187,861,25280,,4.92126,21,0
2012_pres_t1,2012,85188,1157,24990,,6.135987,23,0
2012_pres_t1,2012,85189,2179,26080,,6.953642,51,0
2012_pres_t1,2012,85190,3571,24980,,4.956674,99,1.180359
2012_pres_t1,2012,85191,54699,25090,15.6,8.759979,2633,2.703001
2012_pres_t1,2012,85192,980,25260,,2.749141,18,0
2012_pres_t1,2012,85193,664,23740,,4.95356,14,0
2012_pres_t1,2012,85194,48740,28010,9.2,8.457217,2168,1.046777
2012_pres_t1,2012,85196,1942,25960,,4.255113,34,0
2012_pres_t1,2012,85197,3833,26180,,6.377803,84,0
2012_pres_t1,2012,85198,1382,26230,,3.221957,27,0
2012_pres_t1,2012,85199,533,23810,,9.230769,12,0
2012_pres_t1,2012,85200,1166,24860,,10.666908,17,0
2012_pres_t1,2012,85201,511,25190,,2.173913,13,0
2012_pres_t1,2012,85202,1587,25140,,6.709957,43,0
2012_pres_t1,2012,85204,2653,24610,,8.228339,82,0
2012_pres_t1,2012,85205,543,23500,,5.074627,8,0
2012_pres_t1,2012,85206,400,22990,,7.843137,9,0
2012_pres_t1,2012,85207,413,24670,,7.658702,4,0
2012_pres_t1,2012,85208,2425,26610,,6.574392,63,0
2012_pres_t1,2012,85209,613,24640,,9.969789,19,0
2012_pres_t1,2012,85210,2251,24000,,8.713398,52,0
2012_pres_t1,2012,85211,2547,26180,,7.380074,51,0
2012_pres_t1,2012,85212,1338,,,,0,0
2012_pres_t1,2012,85213,4285,25930,,4.236869,125,0
2012_pres_t1,2012,85214,2592,26730,,5.329949,71,0
2012_pres_t1,2012,85215,3924,25530,,4.708015,127,0
2012_pres_t1,2012,85216,2074,25600,,5.978002,90,0
2012_pres_t1,2012,85217,,,,,,
2012_pres_t1,2012,85218,1820,26250,,6.179502,29,0
2012_pres_t1,2012,85219,,,,,,
2012_pres_t1,2012,85220,1629,25240,,5.155355,32,0
2012_pres_t1,2012,85221,2752,24790,,7.004161,58,0
2012_pres_t1,2012,85222,8140,27450,8,9.032156,621,0.709774
2012_pres_t1,2012,85223,3593,24380,,7.926024,182,8.984533
2012_pres_t1,2012,85224,,,,,,
2012_pres_t1,2012,85226,12923,27070,10,7.702301,427,0.636946
2012_pres_t1,2012,85227,1904,24390,,7.699657,44,0
2012_pres_t1,2012,85229,628,23240,,8.287293,18,0
2012_pres_t1,2012,85231,824,25470,,6.469003,18,0
2012_pres_t1,2012,85232,1095,25000,,8.530806,27,0
2012_pres_t1,2012,85233,,,,9.473684,,
2012_pres_t1,2012,85234,8809,26700,12,10.581319,588,1.150388
