id_election,annee,type_election,code_commune,libelle_commune,code_departement,region,code_region,total_inscrits,total_votants,total_abstentions,total_blancs,total_nuls,total_exprimes,nb_bureaux,taux_participation_reel,taux_abstention_reel,famille_dominante,pct_voix_famille_dominante,pct_autre,pct_centre,pct_divers,pct_droite,pct_ecologie,pct_extreme_droite,pct_gauche,pct_gauche_radicale
2022_pres_t1,2022,pres,49343,La Tessoualle,49,Pays de la Loire,52,2572,2045,527,43,17,1985,3,79.510109,20.489891,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,49344,Thorigné-D'Anjou,49,Pays de la Loire,52,868,716,152,14,3,699,1,82.488479,17.511521,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,49345,Bellevigne-En-Layon,49,Pays de la Loire,52,4507,3530,977,66,20,3444,5,78.322609,21.677391,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,49347,Tiercé,49,Pays de la Loire,52,3547,2826,721,53,21,2752,3,79.672963,20.327037,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,49352,Toutlemonde,49,Pays de la Loire,52,1004,787,217,15,3,769,1,78.386454,21.613546,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,49353,Trélazé,49,Pays de la Loire,52,10182,7867,2315,146,52,7669,9,77.263799,22.736201,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,49355,Trémentines,49,Pays de la Loire,52,2335,1821,514,36,18,1767,2,77.987152,22.012848,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,49358,Turquant,49,Pays de la Loire,52,438,345,93,3,2,340,1,78.767123,21.232877,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,49359,Les Ulmes,49,Pays de la Loire,52,427,369,58,10,2,357,1,86.416862,13.583138,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,49361,Varennes-Sur-Loire,49,Pays de la Loire,52,1387,1059,328,23,9,1027,1,76.351839,23.648161,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,49362,Varrains,49,Pays de la Loire,52,940,747,193,17,3,727,1,79.468085,20.531915,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,49364,Vaudelnay,49,Pays de la Loire,52,838,649,189,14,5,630,1,77.446301,22.553699,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,49367,Erdre-En-Anjou,49,Pays de la Loire,52,4086,3202,884,60,18,3124,6,78.365149,21.634851,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,49368,Vernantes,49,Pays de la Loire,52,1255,931,324,29,10,892,1,74.183267,25.816733,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,49369,Vernoil-Le-Fourrier,49,Pays de la Loire,52,944,686,258,21,6,659,1,72.669492,27.330508,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,49370,Verrie,49,Pays de la Loire,52,378,310,68,8,3,299,1,82.010582,17.989418,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,49371,Vezins,49,Pays de la Loire,52,1277,1032,245,22,5,1005,1,80.814409,19.185591,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,49373,Lys-Haut-Layon,49,Pays de la Loire,52,5649,4489,1160,70,44,4375,10,79.465392,20.534608,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,49374,Villebernier,49,Pays de la Loire,52,1174,864,310,20,3,841,1,73.594549,26.405451,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,49377,Rives-Du-Loir-En-Anjou,49,Pays de la Loire,52,4404,3503,901,67,23,3413,5,79.541326,20.458674,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,49378,Vivy,49,Pays de la Loire,52,1796,1400,396,31,7,1362,2,77.951002,22.048998,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,49381,Yzernay,49,Pays de la Loire,52,1408,1113,295,20,19,1074,1,79.048295,20.951705,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53001,Ahuillé,53,Pays de la Loire,52,1509,1233,276,35,12,1186,2,81.709742,18.290258,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53002,Alexain,53,Pays de la Loire,52,402,318,84,3,2,313,1,79.104478,20.895522,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53003,Ambrières-Les-Vallées,53,Pays de la Loire,52,2079,1500,579,40,11,1449,1,72.150072,27.849928,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53005,Andouillé,53,Pays de la Loire,52,1780,1390,390,28,21,1341,3,78.089888,21.910112,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53007,Argentré,53,Pays de la Loire,52,2181,1727,454,34,17,1676,2,79.183861,20.816139,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53008,Aron,53,Pays de la Loire,52,1452,1119,333,23,11,1085,1,77.066116,22.933884,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53009,Arquenay,53,Pays de la Loire,52,483,389,94,2,3,384,1,80.538302,19.461698,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53010,Assé-Le-Bérenger,53,Pays de la Loire,52,304,225,79,3,1,221,1,74.013158,25.986842,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53011,Astillé,53,Pays de la Loire,52,616,486,130,15,8,463,1,78.896104,21.103896,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53012,Athée,53,Pays de la Loire,52,366,283,83,13,0,270,1,77.322404,22.677596,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53013,Averton,53,Pays de la Loire,52,458,344,114,6,3,335,1,75.10917,24.89083,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53015,La Baconnière,53,Pays de la Loire,52,1260,1006,254,31,15,960,1,79.84127,20.15873,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53016,Bais,53,Pays de la Loire,52,858,610,248,18,12,580,1,71.095571,28.904429,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53017,Val-Du-Maine,53,Pays de la Loire,52,690,517,173,22,8,487,2,74.927536,25.072464,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53018,Ballots,53,Pays de la Loire,52,931,715,216,27,5,683,1,76.799141,23.200859,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53019,Bannes,53,Pays de la Loire,52,101,73,28,4,0,69,1,72.277228,27.722772,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53021,La Bazoge-Montpinçon,53,Pays de la Loire,52,750,594,156,14,2,578,1,79.2,20.8,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53022,La Bazouge-De-Chemeré,53,Pays de la Loire,52,379,294,85,5,3,286,1,77.572559,22.427441,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53023,La Bazouge-Des-Alleux,53,Pays de la Loire,52,362,297,65,6,2,289,1,82.044199,17.955801,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53025,Bazougers,53,Pays de la Loire,52,858,653,205,13,5,635,1,76.107226,23.892774,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53026,Beaulieu-Sur-Oudon,53,Pays de la Loire,52,358,287,71,4,0,283,1,80.167598,19.832402,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53027,Beaumont-Pied-De-Boeuf,53,Pays de la Loire,52,164,124,40,4,1,119,1,75.609756,24.390244,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53028,Belgeard,53,Pays de la Loire,52,418,326,92,5,1,320,1,77.990431,22.009569,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53029,Bierné-Les-Villages,53,Pays de la Loire,52,900,723,177,15,2,706,4,80.333333,19.666667,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53030,Le Bignon-Du-Maine,53,Pays de la Loire,52,241,199,42,5,0,194,1,82.572614,17.427386,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53031,La Bigottière,53,Pays de la Loire,52,300,247,53,7,5,235,1,82.333333,17.666667,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53033,La Boissière,53,Pays de la Loire,52,107,89,18,4,1,84,1,83.17757,16.82243,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53034,Bonchamp-Lès-Laval,53,Pays de la Loire,52,5098,4099,999,76,26,3997,5,80.40408,19.59592,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53035,Bouchamps-Lès-Craon,53,Pays de la Loire,52,389,308,81,5,2,301,1,79.177378,20.822622,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53036,Bouère,53,Pays de la Loire,52,737,554,183,11,5,538,1,75.169607,24.830393,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53037,Bouessay,53,Pays de la Loire,52,576,454,122,12,4,438,1,78.819444,21.180556,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53038,Boulay-Les-Ifs,53,Pays de la Loire,52,138,95,43,0,0,95,1,68.84058,31.15942,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53039,Le Bourgneuf-La-Forêt,53,Pays de la Loire,52,1392,1025,367,17,5,1003,1,73.635057,26.364943,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53040,Bourgon,53,Pays de la Loire,52,439,336,103,13,2,321,1,76.537585,23.462415,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53041,Brains-Sur-Les-Marches,53,Pays de la Loire,52,178,142,36,3,0,139,1,79.775281,20.224719,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53042,Brecé,53,Pays de la Loire,52,576,431,145,8,8,415,1,74.826389,25.173611,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53043,Brée,53,Pays de la Loire,52,396,311,85,2,5,304,1,78.535354,21.464646,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53045,La Brûlatte,53,Pays de la Loire,52,483,399,84,10,2,387,1,82.608696,17.391304,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53046,Le Buret,53,Pays de la Loire,52,226,179,47,8,3,168,1,79.20354,20.79646,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53047,Carelles,53,Pays de la Loire,52,193,147,46,1,4,142,1,76.165803,23.834197,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53048,Chailland,53,Pays de la Loire,52,990,755,235,19,8,728,1,76.262626,23.737374,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53049,Châlons-Du-Maine,53,Pays de la Loire,52,475,373,102,13,0,360,1,78.526316,21.473684,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53051,Champéon,53,Pays de la Loire,52,423,327,96,4,1,322,1,77.304965,22.695035,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53052,Champfrémont,53,Pays de la Loire,52,276,213,63,5,2,206,1,77.173913,22.826087,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53053,Champgenéteux,53,Pays de la Loire,52,411,304,107,4,3,297,1,73.965937,26.034063,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53054,Changé,53,Pays de la Loire,52,5127,4026,1101,78,27,3921,6,78.525453,21.474547,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53055,Chantrigné,53,Pays de la Loire,52,453,353,100,15,0,338,1,77.924945,22.075055,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53056,La Chapelle-Anthenaise,53,Pays de la Loire,52,669,547,122,9,1,537,1,81.763827,18.236173,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53057,La Chapelle-Au-Riboul,53,Pays de la Loire,52,383,283,100,7,12,264,1,73.890339,26.109661,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53058,La Chapelle-Craonnaise,53,Pays de la Loire,52,267,219,48,5,1,213,1,82.022472,17.977528,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53059,La Chapelle-Rainsouin,53,Pays de la Loire,52,267,230,37,4,1,225,1,86.142322,13.857678,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53061,Charchigné,53,Pays de la Loire,52,333,256,77,4,3,249,1,76.876877,23.123123,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53062,Château-Gontier-Sur-Mayenne,53,Pays de la Loire,52,12773,9435,3338,179,79,9177,14,73.86675,26.13325,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53063,Châtelain,53,Pays de la Loire,52,376,285,91,6,1,278,1,75.797872,24.202128,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53064,Châtillon-Sur-Colmont,53,Pays de la Loire,52,735,557,178,20,6,531,1,75.782313,24.217687,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53066,Chemazé,53,Pays de la Loire,52,995,764,231,20,2,742,1,76.78392,23.21608,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53067,Chémeré-Le-Roi,53,Pays de la Loire,52,324,229,95,4,3,222,1,70.679012,29.320988,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53068,Chérancé,53,Pays de la Loire,52,112,93,19,5,1,87,1,83.035714,16.964286,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53069,Chevaigné-Du-Maine,53,Pays de la Loire,52,125,98,27,2,1,95,1,78.4,21.6,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53071,Colombiers-Du-Plessis,53,Pays de la Loire,52,332,253,79,11,4,238,1,76.204819,23.795181,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53072,Commer,53,Pays de la Loire,52,981,764,217,18,10,736,1,77.879715,22.120285,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53073,Congrier,53,Pays de la Loire,52,657,486,171,10,4,472,1,73.972603,26.027397,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53074,Contest,53,Pays de la Loire,52,660,534,126,15,4,515,1,80.909091,19.090909,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53075,Cosmes,53,Pays de la Loire,52,220,183,37,5,0,178,1,83.181818,16.818182,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53076,Cossé-En-Champagne,53,Pays de la Loire,52,233,185,48,3,1,181,1,79.399142,20.600858,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53077,Cossé-Le-Vivien,53,Pays de la Loire,52,2445,1897,548,32,8,1857,2,77.586912,22.413088,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53078,Coudray,53,Pays de la Loire,52,561,442,119,5,3,434,1,78.787879,21.212121,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53079,Couesmes-Vaucé,53,Pays de la Loire,52,220,170,50,2,2,166,1,77.272727,22.727273,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53080,Couptrain,53,Pays de la Loire,52,79,59,20,1,0,58,1,74.683544,25.316456,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53082,Courbeveille,53,Pays de la Loire,52,456,363,93,9,3,351,1,79.605263,20.394737,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53083,Courcité,53,Pays de la Loire,52,677,523,154,19,3,501,1,77.252585,22.747415,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53084,Craon,53,Pays de la Loire,52,3648,2651,997,63,24,2564,4,72.669956,27.330044,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53085,Crennes-Sur-Fraubée,53,Pays de la Loire,52,157,124,33,0,1,123,1,78.980892,21.019108,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53086,La Croixille,53,Pays de la Loire,52,436,355,81,7,6,342,1,81.422018,18.577982,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53087,La Cropte,53,Pays de la Loire,52,186,157,29,4,3,150,1,84.408602,15.591398,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53088,Cuillé,53,Pays de la Loire,52,626,513,113,7,5,501,1,81.948882,18.051118,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53089,Daon,53,Pays de la Loire,52,408,311,97,5,0,306,1,76.22549,23.77451,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53090,Denazé,53,Pays de la Loire,52,132,105,27,4,0,101,1,79.545455,20.454545,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53091,Désertines,53,Pays de la Loire,52,334,262,72,5,1,256,1,78.443114,21.556886,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53093,La Dorée,53,Pays de la Loire,52,208,161,47,2,4,155,1,77.403846,22.596154,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53094,Entrammes,53,Pays de la Loire,52,1706,1372,334,36,17,1319,2,80.42204,19.57796,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53096,Ernée,53,Pays de la Loire,52,4142,3105,1037,51,46,3008,4,74.963786,25.036214,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53097,Evron,53,Pays de la Loire,52,6534,4679,1855,90,32,4557,6,71.61004,28.38996,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53098,Fontaine-Couverte,53,Pays de la Loire,52,290,209,81,2,2,205,1,72.068966,27.931034,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53099,Forcé,53,Pays de la Loire,52,924,731,193,13,5,713,1,79.112554,20.887446,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53100,Fougerolles-Du-Plessis,53,Pays de la Loire,52,932,638,294,11,9,618,1,68.454936,31.545064,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53101,Fromentières,53,Pays de la Loire,52,630,494,136,16,9,469,1,78.412698,21.587302,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53102,Gastines,53,Pays de la Loire,52,110,95,15,2,1,92,1,86.363636,13.636364,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53103,Le Genest-Saint-Isle,53,Pays de la Loire,52,1704,1316,388,26,10,1280,2,77.230047,22.769953,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53104,Gennes-Longuefuye,53,Pays de la Loire,52,922,736,186,19,6,711,2,79.826464,20.173536,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53105,Gesnes,53,Pays de la Loire,52,207,171,36,2,0,169,1,82.608696,17.391304,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53106,Gesvres,53,Pays de la Loire,52,392,331,61,4,3,324,1,84.438776,15.561224,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53107,Gorron,53,Pays de la Loire,52,1863,1362,501,24,19,1319,1,73.10789,26.89211,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53108,La Gravelle,53,Pays de la Loire,52,341,278,63,0,3,275,1,81.524927,18.475073,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53109,Grazay,53,Pays de la Loire,52,465,350,115,7,3,340,1,75.268817,24.731183,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53110,Grez-En-Bouère,53,Pays de la Loire,52,793,539,254,13,5,521,1,67.969735,32.030265,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53111,La Haie-Traversaine,53,Pays de la Loire,52,340,264,76,5,6,253,1,77.647059,22.352941,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53112,Le Ham,53,Pays de la Loire,52,264,216,48,3,4,209,1,81.818182,18.181818,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53113,Hambers,53,Pays de la Loire,52,462,348,114,4,2,342,1,75.324675,24.675325,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53114,Hardanges,53,Pays de la Loire,52,144,91,53,4,0,87,1,63.194444,36.805556,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53115,Hercé,53,Pays de la Loire,52,243,195,48,4,1,190,1,80.246914,19.753086,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53116,Le Horps,53,Pays de la Loire,52,547,419,128,6,2,411,1,76.599634,23.400366,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53117,Houssay,53,Pays de la Loire,52,324,250,74,4,3,243,1,77.160494,22.839506,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53118,Le Housseau-Brétignolles,53,Pays de la Loire,52,177,135,42,1,2,132,1,76.271186,23.728814,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53119,L'Huisserie,53,Pays de la Loire,52,3599,2874,725,47,18,2809,4,79.855515,20.144485,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53120,Izé,53,Pays de la Loire,52,372,290,82,8,3,279,1,77.956989,22.043011,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53121,Javron-Les-Chapelles,53,Pays de la Loire,52,954,712,242,24,8,680,2,74.633124,25.366876,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53122,Jublains,53,Pays de la Loire,52,567,448,119,9,3,436,1,79.012346,20.987654,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53123,Juvigné,53,Pays de la Loire,52,1001,792,209,15,11,766,1,79.120879,20.879121,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53124,Prée-D'Anjou,53,Pays de la Loire,52,953,786,167,22,11,753,2,82.47639,17.52361,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53125,Landivy,53,Pays de la Loire,52,862,643,219,9,6,628,1,74.593968,25.406032,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53126,Larchamp,53,Pays de la Loire,52,750,582,168,12,11,559,1,77.6,22.4,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53127,Lassay-Les-Châteaux,53,Pays de la Loire,52,1683,1256,427,26,6,1224,2,74.628639,25.371361,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53128,Laubrières,53,Pays de la Loire,52,211,171,40,3,0,168,1,81.042654,18.957346,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53129,Launay-Villiers,53,Pays de la Loire,52,275,206,69,6,1,199,1,74.909091,25.090909,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53130,Laval,53,Pays de la Loire,52,30911,22848,8063,336,162,22350,34,73.915435,26.084565,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53131,Lesbois,53,Pays de la Loire,52,150,119,31,0,2,117,1,79.333333,20.666667,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53132,Levaré,53,Pays de la Loire,52,228,163,65,5,3,155,1,71.491228,28.508772,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53133,Lignières-Orgères,53,Pays de la Loire,52,595,448,147,6,2,440,1,75.294118,24.705882,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53134,Livet,53,Pays de la Loire,52,109,88,21,1,4,83,1,80.733945,19.266055,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53135,Livré-La-Touche,53,Pays de la Loire,52,616,462,154,4,2,456,1,75,25,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53136,La Roche-Neuville,53,Pays de la Loire,52,874,744,130,20,4,720,2,85.125858,14.874142,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53137,Loiron-Ruillé,53,Pays de la Loire,52,2060,1594,466,42,12,1540,2,77.378641,22.621359,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53139,Loupfougères,53,Pays de la Loire,52,323,257,66,4,3,250,1,79.566563,20.433437,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53140,Louverné,53,Pays de la Loire,52,3370,2690,680,62,22,2606,3,79.821958,20.178042,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53141,Louvigné,53,Pays de la Loire,52,854,695,159,16,5,674,1,81.381733,18.618267,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53142,Madré,53,Pays de la Loire,52,231,183,48,7,3,173,1,79.220779,20.779221,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53143,Maisoncelles-Du-Maine,53,Pays de la Loire,52,390,318,72,7,2,309,1,81.538462,18.461538,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53144,Marcillé-La-Ville,53,Pays de la Loire,52,599,480,119,12,1,467,1,80.133556,19.866444,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53145,Marigné-Peuton,53,Pays de la Loire,52,423,320,103,5,0,315,1,75.650118,24.349882,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53146,Martigné-Sur-Mayenne,53,Pays de la Loire,52,1328,1027,301,33,8,986,1,77.334337,22.665663,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53147,Mayenne,53,Pays de la Loire,52,9627,6989,2638,129,57,6803,9,72.597902,27.402098,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53148,Mée,53,Pays de la Loire,52,155,125,30,6,0,119,1,80.645161,19.354839,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53150,Ménil,53,Pays de la Loire,52,698,585,113,19,5,561,1,83.810888,16.189112,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53151,Méral,53,Pays de la Loire,52,763,559,204,7,6,546,1,73.263434,26.736566,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53152,Meslay-Du-Maine,53,Pays de la Loire,52,2172,1636,536,33,20,1583,3,75.322284,24.677716,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53153,Mézangers,53,Pays de la Loire,52,523,394,129,3,1,390,1,75.334608,24.665392,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53154,Montaudin,53,Pays de la Loire,52,635,507,128,12,5,490,1,79.84252,20.15748,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53155,Montenay,53,Pays de la Loire,52,1055,844,211,21,6,817,1,80,20,autre,100,100,0,0,0,0,0,0,0
2022_pres_t1,2022,pres,53156,Montflours,53,Pays de la Loire,52,179,151,28,3,0,148,1,84.357542,15.642458,autre,100,100,0,0,0,0,0,0,0
